Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Intake Air Temperature (F),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
32759,-5.47,0.00,14.47,8,0.00,0.00,16,90,7.03,1.54,14.70
32798,-5.47,0.00,14.47,8,0.00,0.00,16,90,7.03,1.54,14.70
32840,-5.47,0.00,14.47,8,0.00,0.00,16,90,7.06,1.54,14.70
32880,-4.69,0.00,14.59,8,0.00,0.00,16,90,7.03,1.54,14.70
32922,-5.47,0.00,14.59,8,0.00,0.00,16,90,7.03,1.54,14.70
32963,-5.47,0.00,14.47,8,0.00,0.00,16,90,7.03,1.54,14.70
33004,-5.47,0.00,14.36,8,0.00,0.00,16,90,7.03,1.54,14.70
33042,-4.69,0.00,14.36,8,0.00,0.00,16,90,7.03,1.54,14.70
33078,-5.47,0.00,14.47,8,0.00,0.00,16,90,7.06,1.54,14.70
33125,-4.69,0.00,14.47,8,0.00,0.00,16,90,7.06,1.54,14.70
33168,-4.69,0.00,14.47,8,0.00,0.00,16,90,6.99,1.54,14.70
33208,-4.69,0.00,14.47,8,0.00,0.00,16,90,7.06,1.54,14.70
33250,-4.69,0.00,14.47,8,0.00,0.00,16,90,7.06,1.54,14.70
33288,-5.47,0.00,14.47,8,0.00,0.00,16,90,7.06,1.54,14.70
33333,-4.69,0.00,14.47,8,0.00,0.00,16,90,7.03,1.54,14.60
33374,-5.47,0.00,14.47,8,0.00,0.00,16,90,7.03,1.54,14.60
33409,-4.69,0.00,14.36,8,0.00,0.00,16,90,7.03,1.54,14.70
33449,-5.47,0.00,14.36,8,0.00,0.00,16,90,7.03,1.54,14.70
33489,-4.69,0.00,14.36,8,0.00,0.00,16,90,7.06,1.54,14.70
33537,-5.47,0.00,14.47,8,0.00,0.00,16,90,7.06,1.54,14.70
33574,-5.47,0.00,14.47,8,0.00,0.00,16,90,7.06,1.54,14.70
33619,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
33661,-5.47,0.00,14.24,8,0.00,0.00,16,90,7.03,1.54,14.60
33701,-5.47,0.00,14.24,8,0.00,0.00,16,90,7.03,1.54,14.60
33741,-5.47,0.00,14.36,8,0.00,0.00,16,90,7.06,1.54,14.60
33781,-4.69,0.00,14.36,8,0.00,0.00,16,90,7.06,1.54,14.60
33823,-5.47,0.00,14.47,8,0.00,0.00,16,90,7.06,1.54,14.60
33866,-5.47,0.00,14.36,8,0.00,0.00,16,90,7.06,1.54,14.60
33906,-5.47,0.00,14.36,8,0.00,0.00,16,90,7.06,1.54,14.60
33947,-5.47,0.00,14.36,8,0.00,0.00,16,90,7.03,1.54,14.60
33986,-5.47,0.00,14.47,8,0.00,0.00,16,90,7.03,1.54,14.60
34028,-5.47,0.00,14.47,8,0.00,0.00,16,90,7.03,1.54,14.60
34070,-4.69,0.00,14.24,8,0.00,0.00,16,90,7.03,1.54,14.60
34126,-5.47,0.00,14.24,8,0.00,0.00,16,90,7.03,1.54,14.60
34146,-5.47,0.00,14.24,8,0.00,0.00,16,90,7.03,1.54,14.60
34193,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
34234,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
34274,-5.47,0.00,14.47,8,0.00,0.00,16,90,6.99,1.54,14.60
34317,-5.47,0.00,14.24,8,0.00,0.00,16,90,7.06,1.54,14.60
34351,-5.47,0.00,14.24,8,0.00,0.00,16,90,7.06,1.54,14.60
34399,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
34439,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
34473,-5.47,0.00,14.36,8,0.00,0.00,16,90,7.06,1.54,14.60
34516,-5.47,0.00,14.24,8,0.00,0.00,16,90,7.06,1.54,14.60
34562,-5.47,0.00,14.24,8,0.00,0.00,16,90,7.06,1.54,14.60
34598,-5.47,0.00,14.24,8,0.00,0.00,16,90,7.03,1.54,14.60
34644,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
34685,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
34727,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
34768,-5.47,0.00,14.24,8,0.00,0.00,16,90,6.95,1.54,14.60
34808,-4.69,0.00,14.24,8,0.00,0.00,16,90,6.95,1.54,14.60
34850,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.95,1.54,14.60
34888,-4.69,0.00,14.36,8,0.00,0.00,16,90,6.95,1.54,14.60
34933,-4.69,0.00,14.47,8,0.00,0.00,16,90,6.99,1.54,14.60
34968,-4.69,0.00,14.47,8,0.00,0.00,16,90,7.06,1.54,14.60
35014,-5.47,0.00,14.47,8,0.00,0.00,16,90,7.06,1.54,14.60
35054,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
35090,-4.69,0.00,14.47,8,0.00,0.00,16,90,7.03,1.54,14.60
35136,-5.47,0.00,14.47,8,0.00,0.00,16,90,7.03,1.54,14.60
35178,-4.69,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
35214,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
35260,-4.69,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
35295,-4.69,0.00,14.47,8,0.00,0.00,16,90,7.06,1.54,14.60
35343,-4.69,0.00,14.47,8,0.00,0.00,16,90,7.06,1.54,14.70
35383,-4.69,0.00,14.36,8,0.00,0.00,16,90,7.03,1.54,14.70
35415,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.95,1.54,14.60
35463,-4.69,0.00,14.36,8,0.00,0.00,16,90,6.95,1.54,14.60
35506,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.92,1.54,14.70
35541,-4.69,0.00,14.36,8,0.00,0.00,16,90,6.92,1.54,14.70
35586,-4.69,0.00,14.47,8,0.00,0.00,16,90,6.99,1.54,14.70
35628,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.70
35670,-4.69,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.70
35711,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
35752,-4.69,0.00,14.47,8,0.00,0.00,16,90,7.06,1.54,14.60
35787,-5.47,0.00,14.47,8,0.00,0.00,16,90,7.06,1.54,14.60
35833,-4.69,0.00,14.36,8,0.00,0.00,16,90,7.03,1.54,14.60
35875,-5.47,0.00,14.36,8,0.00,0.00,16,90,7.03,1.54,14.60
35916,-4.69,0.00,14.24,8,0.00,0.00,16,90,7.03,1.54,14.70
35955,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.70
35998,-4.69,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
36040,-4.69,0.00,14.47,8,0.00,0.00,16,90,6.95,1.54,14.60
36081,-4.69,0.00,14.36,8,0.00,0.00,16,90,6.95,1.54,14.60
36121,-4.69,0.00,14.36,8,0.00,0.00,16,90,6.95,1.54,14.60
36162,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
36198,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.70
36244,-5.47,0.00,14.36,8,0.00,0.00,16,90,7.03,1.54,14.70
36286,-5.47,0.00,14.24,8,0.00,0.00,16,90,6.99,1.54,14.70
36326,-5.47,0.00,14.24,8,0.00,0.00,16,90,6.99,1.54,14.60
36365,-5.47,0.00,14.24,8,0.00,0.00,16,90,6.95,1.54,14.60
36403,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.95,1.54,14.60
36451,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.95,1.54,14.60
36491,-4.69,0.00,14.36,8,0.00,0.00,16,90,6.95,1.54,14.60
36531,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.95,1.54,14.60
36571,-4.69,0.00,14.24,8,0.00,0.00,16,90,6.95,1.54,14.60
36613,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
36647,-4.69,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
36694,-4.69,0.00,14.47,8,0.00,0.00,16,90,6.95,1.54,14.60
36736,-4.69,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
36771,-4.69,0.00,14.36,8,0.00,0.00,16,90,6.99,1.54,14.60
36817,-5.47,0.00,14.47,8,0.00,0.00,16,90,6.99,1.54,14.60
36858,-4.69,0.00,14.47,8,0.00,0.00,16,90,6.99,1.54,14.60
36900,-5.47,0.00,14.47,8,0.00,0.00,16,90,6.92,1.54,14.70
36940,-4.69,0.00,14.36,8,0.00,0.00,16,90,6.95,1.54,14.70
36980,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.95,1.54,14.70
37022,-5.47,0.00,14.24,8,0.00,0.00,16,90,6.95,1.54,14.60
37064,-5.47,0.00,14.36,8,0.00,0.00,16,90,7.03,1.54,14.60
37104,-5.47,0.00,14.36,8,0.00,0.00,16,90,7.03,1.54,14.60
37139,-5.47,0.00,14.24,8,0.00,0.00,16,90,6.99,1.54,14.60
37186,-5.47,0.00,14.24,8,0.00,0.00,16,90,6.99,1.54,14.60
37227,-4.69,0.00,14.24,8,0.00,0.00,16,91,6.95,1.54,14.60
37261,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.92,1.54,14.60
37309,-4.69,0.00,14.36,8,0.00,0.00,16,91,6.92,1.54,14.60
37350,-5.47,0.00,14.36,8,0.00,0.00,16,90,6.92,1.54,14.60
37386,-5.47,0.00,14.24,8,0.00,0.00,16,90,6.99,1.54,14.60
37432,-5.47,0.00,14.24,8,0.00,0.00,16,90,6.99,1.54,14.60
37467,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.60
37515,-4.69,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.60
37557,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.99,1.54,14.60
37597,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.99,1.54,14.60
37638,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.99,1.54,14.60
37679,-5.47,0.00,14.13,8,0.00,0.00,16,91,6.99,1.54,14.60
37716,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.95,1.54,14.60
37761,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.95,1.54,14.60
37798,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.92,1.54,14.60
37837,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.92,1.54,14.60
37884,-5.47,0.00,14.13,8,0.00,0.00,16,91,6.95,1.54,14.60
37925,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.99,1.54,14.60
37965,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.99,1.54,14.60
38007,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.99,1.54,14.50
38045,-5.47,0.00,14.24,8,0.00,0.00,16,91,7.03,1.54,14.50
38083,-5.47,0.00,14.24,8,0.00,0.00,16,91,7.03,1.54,14.50
38125,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.92,1.54,14.60
38165,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.92,1.54,14.60
38214,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.95,1.54,14.60
38251,-4.69,0.00,14.36,8,0.00,0.00,16,91,6.95,1.54,14.60
38287,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.95,1.54,14.60
38335,-4.69,0.00,14.36,8,0.00,0.00,16,91,6.95,1.54,14.60
38375,-4.69,0.00,14.47,8,0.00,0.00,16,91,6.99,1.54,14.60
38417,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.99,1.54,14.60
38457,-4.69,0.00,14.47,8,0.00,0.00,16,91,6.95,1.54,14.60
38498,-4.69,0.00,14.47,8,0.00,0.00,16,91,6.95,1.54,14.60
38539,-4.69,0.00,14.36,8,0.00,0.00,16,91,6.95,1.54,14.60
38580,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.92,1.54,14.60
38622,-4.69,0.00,14.47,8,0.00,0.00,16,91,6.92,1.54,14.60
38663,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.92,1.54,14.60
38704,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.95,1.54,14.60
38745,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.95,1.54,14.60
38786,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.95,1.54,14.60
38827,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.95,1.54,14.60
38870,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.99,1.54,14.60
38908,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.95,1.54,14.60
38942,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.95,1.54,14.60
38985,-4.69,0.00,14.24,8,0.00,0.00,16,91,6.99,1.54,14.60
39031,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.99,1.54,14.60
39073,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.99,1.54,14.60
39110,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.99,1.54,14.60
39150,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.99,1.54,14.60
39190,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.99,1.54,14.60
39237,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.60
39278,-4.69,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.60
39322,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.99,1.54,14.60
39358,-4.69,0.00,14.36,8,0.00,0.00,16,91,6.99,1.54,14.60
39401,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.99,1.54,14.60
39439,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.99,1.54,14.60
39477,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.99,1.54,14.60
39521,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.92,1.54,14.60
39560,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.52,14.60
39608,-6.25,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
39646,-5.47,0.00,14.13,8,0.00,0.00,16,91,6.88,1.54,14.60
39686,-6.25,0.00,14.13,8,0.00,0.00,16,91,6.92,1.54,14.60
39728,-5.47,0.00,14.13,8,0.00,0.00,16,91,6.92,1.54,14.60
39770,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.99,1.54,14.60
39811,-6.25,0.00,14.24,8,0.00,0.00,16,91,6.99,1.54,14.60
39852,-5.47,0.00,14.13,8,0.00,0.00,16,91,6.92,1.54,14.60
39887,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.92,1.54,14.60
39933,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.92,1.54,14.60
39974,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.92,1.54,14.60
40015,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.92,1.54,14.60
40057,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.92,1.54,14.60
40097,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.95,1.54,14.60
40139,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.95,1.54,14.60
40180,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.60
40220,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.88,1.54,14.50
40260,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.88,1.54,14.50
40302,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
40339,-6.25,0.00,14.24,8,0.00,0.00,16,91,6.88,1.54,14.60
40379,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.88,1.54,14.60
40425,-6.25,0.00,14.36,8,0.00,0.00,16,91,6.92,1.54,14.60
40466,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.92,1.54,14.60
40508,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.92,1.54,14.60
40546,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.88,1.54,14.60
40587,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.88,1.54,14.60
40631,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.50
40671,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.50
40711,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.50
40753,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.92,1.54,14.50
40788,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.92,1.52,14.50
40835,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.81,1.52,14.60
40876,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.60
40917,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.60
40958,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.92,1.54,14.60
40996,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.60
41040,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.60
41081,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.92,1.54,14.60
41119,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.92,1.54,14.60
41164,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.88,1.54,14.60
41204,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
41245,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
41287,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.81,1.54,14.60
41327,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.84,1.54,14.60
41369,-6.25,0.00,14.47,8,0.00,0.00,16,91,6.84,1.54,14.60
41411,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
41450,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.88,1.54,14.60
41488,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.88,1.54,14.60
41527,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.92,1.54,14.60
41575,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.92,1.54,14.60
41615,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.60
41655,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.88,1.54,14.60
41695,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.88,1.54,14.60
41737,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.92,1.54,14.60
41777,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.92,1.54,14.60
41819,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.60
41854,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
41900,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
41942,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.84,1.54,14.60
41980,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.84,1.54,14.60
42024,-6.25,0.00,14.47,8,0.00,0.00,16,91,6.84,1.54,14.60
42065,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.88,1.54,14.60
42107,-6.25,0.00,14.24,8,0.00,0.00,16,91,6.92,1.54,14.60
42144,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.92,1.54,14.60
42181,-6.25,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.60
42229,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.60
42270,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.81,1.54,14.60
42312,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
42352,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
42387,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.92,1.54,14.60
42433,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.88,1.52,14.60
42476,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.88,1.52,14.60
42516,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.70
42557,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.70
42594,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.84,1.54,14.70
42638,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.81,1.54,14.70
42680,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.81,1.52,14.70
42713,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.77,1.52,14.70
42762,-6.25,0.00,14.24,8,0.00,0.00,16,91,6.84,1.54,14.70
42802,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.84,1.54,14.70
42844,-6.25,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.70
42882,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.70
42926,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.92,1.54,14.60
42963,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.84,1.54,14.60
43008,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.84,1.54,14.60
43049,-6.25,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
43086,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.81,1.52,14.60
43131,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.81,1.52,14.60
43172,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.60
43209,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.60
43249,-6.25,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.60
43289,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.60
43336,-6.25,0.00,14.36,8,0.00,0.00,16,91,6.88,1.54,14.50
43377,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.88,1.54,14.50
43418,-6.25,0.00,14.24,8,0.00,0.00,16,91,6.88,1.54,14.60
43459,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.88,1.54,14.60
43500,-6.25,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
43541,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
43582,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
43626,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.50
43663,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.50
43705,-6.25,0.00,14.36,8,0.00,0.00,16,91,6.81,1.54,14.60
43746,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.77,1.52,14.60
43784,-6.25,0.00,14.36,8,0.00,0.00,16,91,6.77,1.52,14.60
43826,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
43866,-6.25,0.00,14.36,8,0.00,0.00,16,91,6.84,1.52,14.60
43910,-6.25,0.00,14.24,8,0.00,0.00,16,91,6.77,1.52,14.60
43951,-6.25,0.00,14.36,8,0.00,0.00,16,91,6.81,1.54,14.60
43991,-6.25,0.00,14.36,8,0.00,0.00,16,91,6.81,1.54,14.60
44033,-6.25,0.00,14.24,8,0.00,0.00,16,91,6.81,1.54,14.60
44074,-6.25,0.00,14.13,8,0.00,0.00,16,91,6.84,1.54,14.60
44116,-5.47,0.00,14.13,8,0.00,0.00,16,91,6.84,1.54,14.60
44157,-6.25,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
44191,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
44238,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.81,1.54,14.50
44279,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.50
44314,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
44362,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.77,1.54,14.60
44402,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.81,1.54,14.70
44443,-6.25,0.00,14.47,8,0.00,0.00,16,91,6.81,1.54,14.70
44484,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.52,14.70
44526,-6.25,0.00,14.36,8,0.00,0.00,16,91,6.84,1.52,14.60
44566,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.84,1.52,14.60
44607,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.84,1.54,14.60
44641,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.84,1.54,14.60
44688,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.81,1.54,14.60
44731,-6.25,0.00,14.36,8,0.00,0.00,16,91,6.81,1.52,14.60
44767,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.81,1.52,14.60
44807,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.77,1.52,14.60
44843,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.77,1.54,14.60
44885,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.77,1.54,14.60
44935,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
44974,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.60
45017,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.84,1.54,14.70
45061,-5.47,0.00,14.59,8,0.00,0.00,16,91,6.81,1.54,14.70
45086,-5.47,0.00,14.59,8,0.00,0.00,16,91,6.81,1.54,14.70
45134,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.84,1.52,14.60
45168,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.84,1.52,14.60
45207,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.77,1.52,14.70
45255,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.81,1.52,14.70
45296,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.81,1.54,14.70
45344,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.81,1.54,14.70
45386,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.81,1.52,14.70
45426,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.81,1.52,14.70
45467,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.77,1.52,14.70
45508,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.77,1.52,14.70
45549,-5.47,0.00,14.47,8,0.00,0.00,16,91,6.84,1.52,14.70
45586,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.54,14.70
45632,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.84,1.52,14.70
45669,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.77,1.52,14.70
45713,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.73,1.52,14.80
45755,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.73,1.52,14.80
45793,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.77,1.52,14.80
45836,-6.25,0.00,14.36,8,0.00,0.00,16,91,6.77,1.52,14.60
45873,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.81,1.52,14.60
45918,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.77,1.52,14.60
45960,-5.47,0.00,14.36,8,0.00,0.00,16,91,6.77,1.52,14.60
45994,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.70,1.52,14.60
46042,-6.25,0.00,14.24,8,0.00,0.00,16,91,6.77,1.52,14.60
46082,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.77,1.52,14.60
46123,-6.25,0.00,14.24,8,0.00,0.00,16,91,6.73,1.52,14.60
46162,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.73,1.52,14.60
46204,-5.47,0.00,14.24,8,0.00,0.00,16,91,6.73,1.52,14.60
