Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Intake Air Temperature (F),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
194758,5.47,-5.47,14.59,8,0.00,0.00,16,138,3.63,1.28,14.80
194787,5.47,-5.47,14.59,8,0.00,0.00,16,138,3.49,1.28,14.80
194831,5.47,-5.47,14.59,8,0.00,0.00,16,138,3.49,1.26,14.80
194881,5.47,-5.47,14.70,8,0.00,0.00,16,138,3.58,1.26,14.80
194922,5.47,-5.47,14.59,8,0.00,0.00,16,138,3.52,1.26,14.80
194951,5.47,-5.47,14.59,8,0.00,0.00,16,138,3.52,1.26,14.80
195005,5.47,-5.47,14.59,8,0.00,0.00,16,138,3.60,1.28,14.80
195046,5.47,-5.47,14.59,8,0.00,0.00,16,138,3.60,1.28,14.80
195075,5.47,-5.47,14.47,8,0.00,0.00,16,138,3.47,1.28,14.80
195124,4.69,-5.47,14.47,8,0.00,0.00,16,138,3.56,1.26,14.70
195155,5.47,-5.47,14.47,8,0.00,0.00,16,138,3.56,1.26,14.70
195207,5.47,-5.47,14.47,8,0.00,0.00,16,138,3.45,1.26,14.80
195250,4.69,-5.47,14.47,8,0.00,0.00,16,138,3.60,1.26,14.80
195285,5.47,-5.47,14.47,8,0.00,0.00,16,138,3.60,1.26,14.80
195333,5.47,-5.47,14.59,8,0.00,0.00,16,138,3.58,1.28,14.80
195373,5.47,-5.47,14.59,8,0.00,0.00,16,138,3.58,1.28,14.80
195414,5.47,-5.47,14.59,8,0.00,0.00,16,138,3.60,1.28,14.80
195446,5.47,-5.47,14.59,8,0.00,0.00,16,138,3.65,1.28,14.80
195488,5.47,-5.47,14.59,8,0.00,0.00,16,138,3.65,1.28,14.80
195538,4.69,-5.47,14.47,8,0.00,0.00,16,138,3.47,1.26,14.70
195580,4.69,-5.47,14.47,8,0.00,0.00,16,138,3.45,1.26,14.70
195620,5.47,-5.47,14.47,8,0.00,0.00,16,138,3.45,1.26,14.70
195653,4.69,-5.47,14.47,8,0.00,0.00,16,138,3.42,1.28,14.70
195702,4.69,-5.47,14.47,8,0.00,0.00,16,138,3.42,1.28,14.80
195743,4.69,-5.47,14.36,8,0.00,0.00,16,138,3.31,1.26,14.80
195785,4.69,-5.47,14.36,8,0.00,0.00,16,138,3.47,1.26,14.80
195814,4.69,-5.47,14.36,8,0.00,0.00,16,138,3.47,1.26,14.80
195868,4.69,-5.47,14.36,8,0.00,0.00,16,138,3.56,1.26,14.80
195906,3.91,-5.47,14.36,8,0.00,0.00,16,138,3.56,1.26,14.80
195947,3.91,-5.47,14.36,8,0.00,0.00,16,138,3.56,1.26,14.80
195976,3.91,-5.47,14.13,8,0.00,0.00,16,138,3.38,1.28,14.80
196025,3.91,-5.47,14.13,8,0.00,0.00,16,138,3.38,1.28,14.70
196056,3.91,-5.47,14.36,8,0.00,0.00,16,138,3.49,1.26,14.70
196113,3.91,-5.47,14.24,8,0.00,0.00,16,138,3.58,1.26,14.60
196146,3.91,-5.47,14.24,8,0.00,0.00,16,138,3.58,1.26,14.60
196189,3.91,-5.47,14.36,8,0.00,0.00,16,138,3.38,1.24,14.60
196234,3.91,-5.47,14.36,8,0.00,0.00,16,138,3.36,1.24,14.60
196266,3.91,-5.47,14.36,8,0.00,0.00,16,138,3.36,1.28,14.60
196304,4.69,-5.47,14.47,8,0.00,0.00,16,138,3.47,1.26,14.60
196356,4.69,-5.47,14.47,8,0.00,0.00,16,138,3.47,1.26,14.60
196386,3.91,-5.47,14.47,8,0.00,0.00,16,138,3.31,1.24,14.60
196436,3.91,-5.47,14.47,8,0.00,0.00,16,138,3.40,1.26,14.70
196481,4.69,-5.47,14.47,8,0.00,0.00,16,138,3.40,1.26,14.70
196522,4.69,-5.47,14.70,8,0.00,0.00,16,138,3.40,1.28,14.60
196561,4.69,-5.47,14.59,8,0.00,0.00,16,138,3.47,1.28,14.60
196603,4.69,-5.47,14.59,8,0.00,0.00,16,138,3.47,1.26,14.60
196635,4.69,-5.47,14.70,8,0.00,0.00,16,138,3.47,1.28,14.60
196685,4.69,-5.47,14.70,8,0.00,0.00,16,138,3.47,1.28,14.60
196726,4.69,-5.47,14.70,8,0.00,0.00,16,138,3.56,1.28,14.70
196756,4.69,-5.47,14.70,8,0.00,0.00,16,138,3.49,1.26,14.70
196808,4.69,-5.47,14.70,8,0.00,0.00,16,138,3.49,1.26,14.70
196847,4.69,-5.47,14.81,8,0.00,0.00,16,138,3.42,1.24,14.70
196889,4.69,-5.47,14.81,8,0.00,0.00,16,138,3.47,1.24,14.70
196932,4.69,-5.47,14.81,8,0.00,0.00,16,138,3.47,1.26,14.80
196967,5.47,-5.47,14.81,8,0.00,0.00,16,138,3.49,1.26,14.80
197008,5.47,-5.47,14.81,8,0.00,0.00,16,138,3.49,1.26,14.80
197046,5.47,-5.47,14.81,8,0.00,0.00,16,138,3.47,1.26,14.80
197088,5.47,-5.47,15.04,8,0.00,0.00,16,138,3.38,1.26,14.80
197137,5.47,-5.47,15.04,8,0.00,0.00,16,138,3.38,1.26,14.90
197167,5.47,-5.47,14.93,8,0.00,0.00,16,138,3.42,1.24,14.90
197207,5.47,-5.47,15.04,8,0.00,0.00,16,138,3.40,1.24,15.00
197259,6.25,-5.47,15.04,8,0.00,0.00,16,138,3.40,1.26,15.00
197287,6.25,-5.47,15.16,8,0.00,0.00,16,138,3.56,1.28,15.00
197335,6.25,-5.47,15.16,8,0.00,0.00,16,138,3.56,1.28,15.10
197381,6.25,-5.47,15.16,8,0.00,0.00,16,138,3.52,1.26,15.10
197421,7.03,-5.47,15.27,8,0.00,0.00,16,138,3.56,1.28,15.10
197463,7.03,-5.47,15.27,8,0.00,0.00,16,138,3.56,1.28,15.10
197504,6.25,-5.47,15.16,8,0.00,0.00,16,138,3.56,1.28,15.10
197543,7.03,-5.47,15.16,8,0.00,0.00,16,138,3.60,1.28,15.10
197587,6.25,-5.47,15.16,8,0.00,0.00,16,138,3.60,1.28,15.10
197628,6.25,-5.47,15.04,8,0.00,0.00,16,138,3.47,1.26,15.20
197668,6.25,-5.47,15.04,8,0.00,0.00,16,138,3.47,1.26,15.20
197710,6.25,-5.47,15.04,8,0.00,0.00,16,138,3.49,1.26,15.20
197747,6.25,-5.47,15.04,8,0.00,0.00,16,138,3.45,1.26,15.20
197791,6.25,-5.47,15.04,8,0.00,0.00,16,138,3.45,1.26,15.20
197824,7.03,-5.47,15.04,8,0.00,0.00,16,138,3.58,1.28,15.20
197870,7.03,-5.47,15.04,8,0.00,0.00,16,138,3.63,1.28,15.20
197906,6.25,-5.47,15.04,8,0.00,0.00,16,138,3.63,1.28,15.20
197955,7.03,-5.47,15.04,8,0.00,0.00,16,138,3.63,1.26,15.20
197985,7.03,-5.47,15.04,8,0.00,0.00,16,138,3.63,1.26,15.20
198038,6.25,-5.47,14.93,8,0.00,0.00,16,138,3.52,1.26,15.20
198079,7.03,-5.47,14.93,8,0.00,0.00,16,138,3.45,1.26,15.20
198105,7.03,-5.47,14.93,8,0.00,0.00,16,138,3.45,1.26,15.20
198158,7.03,-5.47,15.04,8,0.00,0.00,16,138,3.23,1.26,15.20
198201,7.03,-5.47,14.93,8,0.00,0.00,16,138,3.47,1.26,15.20
198242,7.03,-4.69,14.93,8,0.00,0.00,16,138,3.47,1.26,15.20
198280,7.03,-4.69,14.81,8,0.00,0.00,16,138,3.49,1.26,15.20
198324,7.03,-4.69,14.81,8,0.00,0.00,16,138,3.49,1.26,15.20
198366,6.25,-4.69,14.81,8,0.00,0.00,16,138,3.49,1.26,15.20
198408,6.25,-4.69,14.81,8,0.00,0.00,16,138,3.56,1.28,15.10
198446,6.25,-4.69,14.81,8,0.00,0.00,16,138,3.56,1.28,15.10
198476,6.25,-4.69,14.59,8,0.00,0.00,16,138,3.58,1.26,15.10
198529,6.25,-4.69,14.59,8,0.00,0.00,16,138,3.40,1.26,15.10
198570,6.25,-4.69,14.59,8,0.00,0.00,16,138,3.40,1.26,15.10
198611,6.25,-4.69,14.36,8,0.00,0.00,16,138,3.47,1.26,15.00
198651,5.47,-4.69,14.36,8,0.00,0.00,16,138,3.47,1.26,15.00
198679,5.47,-4.69,14.24,8,0.00,0.00,16,138,3.49,1.26,15.00
198736,5.47,-4.69,14.36,8,0.00,0.00,16,138,3.31,1.24,15.00
198772,4.69,-4.69,14.36,8,0.00,0.00,16,138,3.31,1.24,15.00
198815,4.69,-4.69,14.13,8,0.00,0.00,16,138,3.40,1.26,14.80
198856,4.69,-4.69,14.24,8,0.00,0.00,16,138,3.47,1.26,14.80
198887,4.69,-4.69,14.24,8,0.00,0.00,16,138,3.47,1.26,14.80
198931,4.69,-4.69,14.24,8,0.00,0.00,16,138,3.49,1.26,14.70
198979,4.69,-4.69,14.24,8,0.00,0.00,16,138,3.49,1.26,14.70
199021,4.69,-4.69,14.24,8,0.00,0.00,16,138,3.45,1.28,14.70
199050,5.47,-4.69,14.36,8,0.00,0.00,16,138,3.63,1.28,14.70
199103,5.47,-4.69,14.36,8,0.00,0.00,16,138,3.63,1.28,14.60
199145,5.47,-4.69,14.47,8,0.00,0.00,16,138,3.42,1.24,14.60
199181,5.47,-4.69,14.59,8,0.00,0.00,16,138,3.30,1.24,14.60
199225,5.47,-4.69,14.59,8,0.00,0.00,16,138,3.30,1.26,14.60
199267,6.25,-4.69,14.59,8,0.00,0.00,16,138,3.45,1.26,14.60
199309,6.25,-4.69,14.59,8,0.00,0.00,16,138,3.45,1.26,14.70
199338,6.25,-4.69,14.81,8,0.00,0.00,16,138,3.23,1.24,14.70
199385,6.25,-4.69,14.81,8,0.00,0.00,16,138,3.33,1.24,14.70
199430,6.25,-4.69,14.81,8,0.00,0.00,16,138,3.33,1.24,14.70
199471,6.25,-4.69,14.81,8,0.00,0.00,16,138,3.28,1.26,14.70
199513,6.25,-4.69,14.81,8,0.00,0.00,16,138,3.52,1.26,14.80
199554,6.25,-4.69,14.81,8,0.00,0.00,16,138,3.52,1.26,14.80
199587,6.25,-4.69,14.81,8,0.00,0.00,16,138,3.47,1.28,14.80
199637,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.47,1.28,14.80
199671,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.65,1.28,14.80
199717,6.25,-4.69,14.70,8,0.00,0.00,16,140,3.65,1.28,14.90
199758,6.25,-4.69,14.70,8,0.00,0.00,16,140,3.65,1.28,14.90
199786,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.42,1.26,14.90
199831,6.25,-4.69,14.70,8,0.00,0.00,16,140,3.52,1.26,15.00
199882,6.25,-4.69,14.70,8,0.00,0.00,16,140,3.52,1.28,15.00
199924,6.25,-4.69,14.70,8,0.00,0.00,16,140,3.45,1.24,15.00
199963,6.25,-4.69,14.70,8,0.00,0.00,16,140,3.45,1.24,15.00
200004,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.36,1.24,14.90
200041,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.42,1.28,14.90
200086,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.42,1.28,14.90
200127,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.47,1.28,14.90
200168,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.47,1.28,14.90
200209,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.47,1.26,14.90
200249,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.49,1.26,14.90
200283,7.03,-4.69,14.81,8,0.00,0.00,16,140,3.49,1.26,14.90
200332,7.03,-4.69,14.93,8,0.00,0.00,16,140,3.36,1.26,14.90
200373,7.03,-4.69,14.93,8,0.00,0.00,16,140,3.38,1.26,14.90
200416,7.03,-4.69,14.93,8,0.00,0.00,16,140,3.38,1.26,15.00
200456,7.03,-4.69,14.93,8,0.00,0.00,16,140,3.49,1.26,15.00
200487,7.03,-4.69,14.93,8,0.00,0.00,16,140,3.52,1.26,15.00
200537,7.03,-4.69,14.93,8,0.00,0.00,16,140,3.52,1.26,14.90
200578,7.03,-4.69,14.81,8,0.00,0.00,16,140,3.47,1.26,14.90
200619,7.03,-4.69,14.81,8,0.00,0.00,16,140,3.47,1.26,15.00
200647,7.03,-4.69,14.81,8,0.00,0.00,16,140,3.30,1.24,15.00
200687,7.03,-4.69,14.81,8,0.00,0.00,16,140,3.28,1.24,15.00
200738,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.28,1.24,15.10
200785,7.03,-4.69,14.81,8,0.00,0.00,16,140,3.19,1.24,15.10
200826,7.03,-4.69,14.81,8,0.00,0.00,16,140,3.25,1.24,15.00
200859,7.03,-4.69,14.81,8,0.00,0.00,16,140,3.25,1.24,15.00
200905,7.03,-4.69,14.81,8,0.00,0.00,16,140,3.23,1.26,15.00
200946,7.03,-4.69,14.81,8,0.00,0.00,16,140,3.23,1.26,15.00
200979,7.03,-4.69,14.81,8,0.00,0.00,16,140,3.63,1.28,15.00
201029,7.03,-4.69,14.81,8,0.00,0.00,16,140,3.60,1.24,15.00
201070,7.03,-4.69,14.81,8,0.00,0.00,16,140,3.60,1.24,15.00
201111,7.03,-4.69,14.81,8,0.00,0.00,16,140,3.45,1.28,15.00
201139,7.03,-4.69,14.93,8,0.00,0.00,16,140,3.47,1.28,15.00
201186,7.81,-4.69,14.93,8,0.00,0.00,16,140,3.47,1.26,15.00
201234,7.81,-4.69,15.04,8,0.00,0.00,16,140,3.38,1.24,15.00
201269,7.81,-4.69,15.04,8,0.00,0.00,16,140,3.38,1.24,15.00
201317,7.81,-4.69,15.04,8,0.00,0.00,16,140,3.33,1.24,15.10
201347,7.81,-4.69,15.04,8,0.00,0.00,16,140,3.33,1.24,15.10
201393,7.81,-4.69,15.04,8,0.00,0.00,16,140,3.33,1.24,15.00
201440,7.81,-4.69,14.93,8,0.00,0.00,16,140,3.17,1.24,15.00
201471,7.81,-4.69,14.81,8,0.00,0.00,16,140,3.33,1.24,15.00
201509,7.81,-4.69,14.81,8,0.00,0.00,16,140,3.33,1.24,15.10
201563,7.03,-4.69,14.81,8,0.00,0.00,16,140,3.21,1.24,15.10
201588,7.03,-4.69,14.81,8,0.00,0.00,16,140,3.21,1.24,15.10
201639,7.03,-4.69,14.81,8,0.00,0.00,16,140,3.40,1.26,15.20
201680,7.03,-4.69,14.70,8,0.00,0.00,16,140,3.52,1.28,15.20
201723,7.03,-4.69,14.70,8,0.00,0.00,16,140,3.52,1.28,15.10
201755,7.03,-4.69,14.70,8,0.00,0.00,16,140,3.63,1.26,15.10
201806,7.03,-4.69,14.70,8,0.00,0.00,16,140,3.63,1.26,15.00
201844,7.03,-4.69,14.70,8,0.00,0.00,16,140,3.63,1.26,15.00
201886,7.03,-4.69,14.70,8,0.00,0.00,16,140,3.38,1.26,15.00
201933,7.03,-4.69,14.70,8,0.00,0.00,16,140,3.38,1.26,15.00
201964,7.81,-4.69,14.81,8,0.00,0.00,16,140,3.42,1.26,15.00
202002,7.81,-4.69,14.93,8,0.00,0.00,16,140,3.28,1.24,15.00
202053,7.81,-4.69,14.93,8,0.00,0.00,16,140,3.28,1.24,15.00
202086,8.59,-4.69,15.04,8,0.00,0.00,16,140,3.42,1.26,15.00
202136,8.59,-4.69,15.04,8,0.00,0.00,16,140,3.45,1.26,15.10
202176,8.59,-4.69,15.04,8,0.00,0.00,16,140,3.45,1.26,15.10
202220,7.81,-4.69,14.93,8,0.00,0.00,16,140,3.40,1.26,15.10
202246,7.81,-4.69,14.93,8,0.00,0.00,16,140,3.40,1.26,15.10
202288,7.81,-4.69,14.93,8,0.00,0.00,16,140,3.47,1.26,15.10
202341,7.81,-4.69,14.93,8,0.00,0.00,16,140,3.52,1.26,15.10
202380,7.81,-4.69,14.93,8,0.00,0.00,16,140,3.52,1.26,15.10
202422,8.59,-4.69,14.93,8,0.00,0.00,16,140,3.42,1.28,15.10
202461,8.59,-4.69,15.04,8,0.00,0.00,16,140,3.56,1.28,15.10
202501,8.59,-4.69,15.04,8,0.00,0.00,16,140,3.56,1.28,15.10
202547,7.81,-4.69,14.81,8,0.00,0.00,16,140,3.42,1.26,15.10
202576,7.81,-4.69,14.81,8,0.00,0.00,16,140,3.42,1.26,15.10
202627,7.81,-4.69,14.81,8,0.00,0.00,16,140,3.08,1.20,15.10
202667,7.81,-4.69,14.70,8,0.00,0.00,16,140,2.99,1.24,15.10
202709,7.81,-4.69,14.70,8,0.00,0.00,16,140,2.99,1.24,15.10
202748,7.81,-4.69,14.59,8,0.00,0.00,16,140,3.10,1.22,15.10
202793,7.81,-4.69,14.70,8,0.00,0.00,16,140,3.22,1.22,15.10
202825,7.81,-4.69,14.70,8,0.00,0.00,16,140,3.22,1.26,15.10
202872,7.81,-4.69,14.70,8,0.00,0.00,16,140,3.45,1.26,15.10
202907,7.81,-4.69,14.70,8,0.00,0.00,16,140,3.52,1.26,15.00
202954,7.81,-4.69,14.70,8,0.00,0.00,16,140,3.52,1.26,15.00
202985,7.81,-4.69,14.70,8,0.00,0.00,16,140,3.40,1.26,15.00
203037,7.81,-4.69,14.70,8,0.00,0.00,16,140,3.40,1.26,14.90
203079,7.81,-4.69,14.70,8,0.00,0.00,16,140,3.58,1.26,14.90
203120,7.81,-4.69,14.70,8,0.00,0.00,16,140,3.52,1.26,14.90
203157,7.81,-4.69,14.70,8,0.00,0.00,16,140,3.52,1.26,14.90
203204,7.81,-4.69,14.70,8,0.00,0.00,16,140,3.28,1.26,14.90
203242,7.81,-4.69,14.59,8,0.00,0.00,16,140,3.33,1.26,14.90
203280,7.81,-4.69,14.59,8,0.00,0.00,16,140,3.33,1.24,14.90
203323,7.03,-4.69,14.47,8,0.00,0.00,16,140,3.25,1.26,14.90
203349,7.03,-4.69,14.47,8,0.00,0.00,16,140,3.25,1.26,14.90
203393,7.03,-4.69,14.36,8,0.00,0.00,16,140,3.58,1.26,15.00
203440,7.03,-4.69,14.36,8,0.00,0.00,16,140,3.63,1.26,15.00
203486,7.03,-4.69,14.36,8,0.00,0.00,16,140,3.63,1.26,15.00
203528,7.81,-4.69,14.70,8,0.00,0.00,16,140,3.49,1.28,14.80
203559,7.81,-4.69,14.70,8,0.00,0.00,16,140,3.49,1.28,14.80
203610,7.81,-4.69,14.59,8,0.00,0.00,16,140,3.58,1.26,14.70
203651,7.81,-4.69,14.81,8,0.00,0.00,16,140,3.60,1.28,14.70
203693,7.81,-4.69,14.81,8,0.00,0.00,16,140,3.60,1.28,14.70
203734,7.81,-4.69,14.81,8,0.00,0.00,16,140,3.65,1.28,14.80
203773,7.81,-4.69,14.70,8,0.00,0.00,16,140,3.60,1.28,14.80
203817,7.81,-4.69,14.70,8,0.00,0.00,16,140,3.60,1.26,14.90
203858,7.81,-4.69,14.70,8,0.00,0.00,16,140,3.47,1.28,14.90
203885,7.81,-4.69,14.59,8,0.00,0.00,16,140,3.42,1.28,14.90
203932,7.81,-4.69,14.59,8,0.00,0.00,16,140,3.42,1.24,15.00
203978,7.03,-4.69,14.24,8,0.00,0.00,16,140,3.13,1.22,15.00
204009,6.25,-4.69,14.24,8,0.00,0.00,16,140,3.13,1.22,15.10
204061,6.25,-4.69,14.24,8,0.00,0.00,16,140,3.08,1.20,15.10
204092,6.25,-4.69,14.24,8,0.00,0.00,16,140,2.97,1.24,15.00
204139,6.25,-4.69,14.24,8,0.00,0.00,16,140,2.97,1.24,15.00
204170,6.25,-4.69,14.24,8,0.00,0.00,16,140,3.40,1.26,15.00
204217,6.25,-4.69,14.24,8,0.00,0.00,16,140,3.45,1.26,14.90
204268,6.25,-4.69,14.24,8,0.00,0.00,16,140,3.45,1.24,14.90
204306,5.47,-4.69,14.13,8,0.00,0.00,16,140,3.47,1.30,14.80
204332,5.47,-4.69,14.13,8,0.00,0.00,16,140,3.47,1.30,14.80
204385,6.25,-4.69,14.24,8,0.00,0.00,16,140,3.73,1.28,14.80
204431,6.25,-4.69,14.24,8,0.00,0.00,16,140,3.73,1.28,14.70
204471,6.25,-4.69,14.24,8,0.00,0.00,16,140,3.73,1.28,14.70
204504,6.25,-4.69,14.24,8,0.00,0.00,16,140,3.70,1.28,14.60
204554,6.25,-4.69,14.47,8,0.00,0.00,16,140,3.65,1.28,14.60
204583,6.25,-4.69,14.47,8,0.00,0.00,16,140,3.65,1.26,14.60
204637,6.25,-4.69,14.36,8,0.00,0.00,16,140,3.42,1.26,14.60
204678,6.25,-4.69,14.36,8,0.00,0.00,16,140,3.42,1.26,14.60
204703,6.25,-4.69,14.24,8,0.00,0.00,16,140,3.17,1.24,14.60
204757,5.47,-4.69,14.36,8,0.00,0.00,16,140,3.36,1.24,14.60
204786,6.25,-4.69,14.36,8,0.00,0.00,16,140,3.36,1.24,14.60
204835,5.47,-4.69,14.36,8,0.00,0.00,16,140,3.40,1.26,14.70
204881,5.47,-4.69,14.24,8,0.00,0.00,16,140,3.56,1.26,14.70
204922,5.47,-4.69,14.24,8,0.00,0.00,16,140,3.56,1.28,14.70
204955,6.25,-4.69,14.47,8,0.00,0.00,16,140,3.52,1.28,14.70
205004,6.25,-4.69,14.47,8,0.00,0.00,16,140,3.52,1.28,14.60
205044,5.47,-4.69,14.36,8,0.00,0.00,16,140,3.63,1.26,14.60
205075,5.47,-4.69,14.24,8,0.00,0.00,16,140,3.60,1.26,14.60
205122,5.47,-4.69,14.24,8,0.00,0.00,16,140,3.60,1.26,14.60
205153,6.25,-4.69,14.47,8,0.00,0.00,16,140,3.40,1.28,14.60
205205,4.69,-4.69,14.01,8,0.00,0.00,16,140,3.47,1.28,14.60
205250,4.69,-4.69,14.01,8,0.00,0.00,16,140,3.47,1.26,14.60
205283,4.69,-4.69,14.24,8,0.00,0.00,16,140,3.49,1.26,14.60
205332,4.69,-4.69,14.24,8,0.00,0.00,16,140,3.49,1.26,14.70
205373,4.69,-4.69,14.13,8,0.00,0.00,16,140,3.47,1.26,14.70
205406,4.69,-4.69,14.13,8,0.00,0.00,16,140,3.36,1.26,14.70
205453,3.91,-4.69,14.13,8,0.00,0.00,16,140,3.36,1.26,14.70
205484,4.69,-4.69,14.13,8,0.00,0.00,16,140,3.40,1.26,14.70
205536,4.69,-4.69,14.24,8,0.00,0.00,16,140,3.36,1.26,14.70
205577,4.69,-4.69,14.24,8,0.00,0.00,16,140,3.36,1.24,14.70
205618,4.69,-4.69,14.36,8,0.00,0.00,16,140,3.56,1.26,14.70
205646,4.69,-4.69,14.36,8,0.00,0.00,16,140,3.56,1.26,14.70
205689,5.47,-4.69,14.36,8,0.00,0.00,16,140,3.60,1.28,14.70
205742,5.47,-4.69,14.59,8,0.00,0.00,16,140,3.58,1.26,14.60
205779,5.47,-4.69,14.59,8,0.00,0.00,16,140,3.58,1.26,14.60
205825,5.47,-4.69,14.59,8,0.00,0.00,16,140,3.47,1.28,14.60
205864,5.47,-4.69,14.70,8,0.00,0.00,16,140,3.49,1.28,14.60
205905,6.25,-4.69,14.70,8,0.00,0.00,16,140,3.49,1.26,14.60
205935,6.25,-4.69,14.70,8,0.00,0.00,16,140,3.40,1.26,14.60
205986,6.25,-4.69,14.70,8,0.00,0.00,16,140,3.40,1.26,14.60
206028,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.19,1.24,14.70
206069,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.42,1.24,14.70
206104,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.42,1.24,14.90
206142,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.40,1.24,14.90
206185,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.42,1.24,14.90
206233,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.42,1.28,14.90
206262,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.58,1.26,14.90
206302,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.58,1.26,14.90
206351,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.28,1.26,15.00
206398,6.25,-4.69,14.93,8,0.00,0.00,16,140,3.28,1.24,15.00
206437,6.25,-4.69,14.93,8,0.00,0.00,16,140,3.28,1.24,15.00
206470,7.03,-4.69,15.04,8,0.00,0.00,16,140,3.23,1.24,15.00
206520,6.25,-4.69,14.93,8,0.00,0.00,16,140,3.23,1.24,15.00
206562,7.03,-4.69,14.93,8,0.00,0.00,16,140,3.23,1.26,15.00
206602,7.03,-4.69,15.04,8,0.00,0.00,16,140,3.40,1.26,15.00
206634,7.03,-4.69,15.04,8,0.00,0.00,16,140,3.40,1.26,15.10
206685,7.03,-4.69,14.93,8,0.00,0.00,16,140,3.47,1.26,15.10
206727,6.25,-4.69,14.93,8,0.00,0.00,16,140,3.58,1.28,15.10
206767,7.03,-4.69,14.93,8,0.00,0.00,16,140,3.58,1.28,15.10
206807,6.25,-4.69,14.81,8,0.00,0.00,16,140,3.63,1.30,15.20
206843,7.03,-4.69,14.93,8,0.00,0.00,16,140,3.63,1.30,15.20
206885,7.03,-4.69,14.93,8,0.00,0.00,16,140,3.63,1.26,15.20
206930,7.03,-4.69,15.04,8,0.00,0.00,16,140,3.30,1.24,15.20
206962,7.81,-4.69,15.04,8,0.00,0.00,16,140,3.30,1.24,15.20
207002,7.81,-4.69,15.16,8,0.00,0.00,16,140,3.36,1.26,15.20
207053,7.81,-4.69,15.16,8,0.00,0.00,16,140,3.38,1.26,15.10
207086,7.81,-4.69,15.16,8,0.00,0.00,16,140,3.38,1.26,15.10
207136,7.81,-4.69,15.16,8,0.00,0.00,16,140,3.38,1.26,15.10
207175,8.59,-4.69,15.50,8,0.00,0.00,16,140,3.52,1.26,15.10
207209,8.59,-4.69,15.50,8,0.00,0.00,16,140,3.52,1.26,15.10
207255,8.59,-4.69,15.39,8,0.00,0.00,16,140,3.56,1.26,15.10
207287,8.59,-4.69,15.39,8,0.00,0.00,16,140,3.56,1.26,15.10
207333,9.38,-4.69,15.39,8,0.00,0.00,16,140,3.52,1.28,15.20
207381,9.38,-4.69,15.50,8,0.00,0.00,16,140,3.58,1.28,15.20
207422,9.38,-4.69,15.50,8,0.00,0.00,16,140,3.58,1.28,15.40
207462,9.38,-4.69,15.27,8,0.00,0.00,16,140,3.70,1.28,15.40
207494,9.38,-4.69,15.50,8,0.00,0.00,16,140,3.40,1.28,15.40
207541,9.38,-4.69,15.50,8,0.00,0.00,16,140,3.40,1.24,15.40
207572,9.38,-4.69,15.27,8,0.00,0.00,16,140,3.31,1.26,15.40
207628,8.59,-4.69,15.27,8,0.00,0.00,16,140,3.31,1.26,15.40
207660,9.38,-4.69,15.16,8,0.00,0.00,16,140,3.56,1.26,15.40
207708,8.59,-4.69,14.93,8,0.00,0.00,16,140,3.47,1.26,15.50
207749,8.59,-4.69,14.93,8,0.00,0.00,16,140,3.47,1.26,15.50
207785,7.81,-4.69,14.81,8,0.00,0.00,16,140,3.67,1.28,15.50
207831,7.81,-4.69,14.81,8,0.00,0.00,16,140,3.52,1.28,15.50
207863,7.81,-4.69,14.81,8,0.00,0.00,16,140,3.52,1.26,15.50
207904,7.81,-4.69,14.59,8,0.00,0.00,16,140,3.63,1.28,15.40
207954,7.81,-4.69,14.59,8,0.00,0.00,16,140,3.63,1.28,15.40
207986,7.81,-4.69,14.59,8,0.00,0.00,16,140,3.47,1.28,15.40
208036,7.03,-4.69,14.36,8,0.00,0.00,16,140,3.63,1.28,15.20
208075,7.03,-4.69,14.36,8,0.00,0.00,16,140,3.63,1.28,15.20
208109,7.03,-4.69,14.36,8,0.00,0.00,16,140,3.65,1.26,15.10
208156,7.03,-4.69,14.24,8,0.00,0.00,16,140,3.58,1.26,15.10
208187,6.25,-4.69,14.24,8,0.00,0.00,16,140,3.58,1.24,15.10
