##
Time	A/F Correction #1	A/F Learning #1	A/F Sensor #1	CL/OL Fueling*	Engine Load*	RPM	Feedback Knock Correction*	Fine Learning Knock Correction*	Fueling Final Base*	IAM*	Ignition Base Timing*	Ignition Total Timing	Manifold Absolute Pressure	Mass Airflow	Mass Airflow Sensor Voltage	Throttle Sensor Voltage	AEM UEGO Wideband
13956.000	1.56	-0.78	14.7	8.0	0.36	3046.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.51	2.06	0.9	14.7
14017.000	1.56	-0.78	14.47	8.0	0.36	3016.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.57	2.06	0.9	14.64
14078.000	1.56	-0.78	14.36	8.0	0.36	3122.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.63	2.06	0.9	14.66
14140.000	2.34	-0.78	14.47	8.0	0.36	3066.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.69	2.06	0.9	14.66
14201.000	1.56	-0.78	14.59	8.0	0.36	3066.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.43	2.06	0.9	14.66
14263.000	1.56	-0.78	14.59	8.0	0.36	3090.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.3	2.06	0.9	14.68
14324.000	1.56	-0.78	14.59	8.0	0.36	3071.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.76	2.06	0.9	14.7
14387.000	2.34	-0.78	14.59	8.0	0.36	3081.0	0.0	0.0	14.7	16.0	42.93	42.0	6.53	18.62	2.06	0.9	14.7
14448.000	1.56	-0.78	14.59	8.0	0.36	3105.0	0.0	0.0	14.7	16.0	42.93	42.0	6.53	18.62	2.06	0.9	14.68
14510.000	1.56	-0.78	14.59	8.0	0.36	3085.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.43	2.08	0.9	14.66
14572.000	1.56	-0.78	14.59	8.0	0.36	3113.0	0.0	0.0	14.7	16.0	42.93	41.5	6.67	18.37	2.06	0.9	14.66
14633.000	1.56	-0.78	14.59	8.0	0.36	3107.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.62	2.06	0.9	14.66
14694.000	1.56	-0.78	14.7	8.0	0.36	3113.0	0.0	0.0	14.7	16.0	42.93	42.0	6.53	18.63	2.06	0.9	14.66
14756.000	1.56	-0.78	14.7	8.0	0.36	3129.0	0.0	0.0	14.7	16.0	42.93	42.0	6.53	18.57	2.06	0.9	14.68
14817.000	1.56	-0.78	14.47	8.0	0.35	3125.0	0.0	0.0	14.7	16.0	42.58	42.0	6.53	18.75	2.08	0.9	14.7
14880.000	1.56	-0.78	14.47	8.0	0.36	3138.0	0.0	0.0	14.7	16.0	42.93	41.5	6.53	18.43	2.08	0.9	14.7
14941.000	1.56	-0.78	14.47	8.0	0.35	3126.0	0.0	0.0	14.7	16.0	42.58	42.0	6.67	18.37	2.06	0.9	14.68
15003.000	1.56	-0.78	14.7	8.0	0.36	3154.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.69	2.08	0.9	14.66
15065.000	1.56	0.0	14.59	8.0	0.36	3148.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.75	2.06	0.9	14.68
15126.000	1.56	0.0	14.59	8.0	0.36	3139.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.82	2.08	0.9	14.7
15188.000	1.56	0.0	14.59	8.0	0.36	3167.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.76	2.08	0.9	14.72
15249.000	1.56	0.0	14.7	8.0	0.35	3167.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.75	2.08	0.9	14.74
15311.000	1.56	0.0	14.7	8.0	0.36	3152.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.76	2.08	0.9	14.76
15373.000	1.56	0.0	14.7	8.0	0.36	3180.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.95	2.08	0.9	14.74
15434.000	1.56	0.0	14.59	8.0	0.36	3160.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.76	2.08	0.9	14.74
15496.000	1.56	0.0	14.59	8.0	0.36	3184.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.76	2.08	0.9	14.74
15558.000	1.56	0.0	14.7	8.0	0.35	3170.0	0.0	0.0	14.7	16.0	42.58	42.0	6.67	18.88	2.08	0.9	14.74
15619.000	1.56	0.0	14.7	8.0	0.35	3193.0	0.0	0.0	14.7	16.0	42.93	41.5	6.67	18.75	2.06	0.9	14.74
15681.000	2.34	0.0	14.7	8.0	0.35	3175.0	0.0	0.0	14.7	16.0	42.93	41.5	6.67	18.63	2.08	0.9	14.76
15744.000	2.34	0.0	14.7	8.0	0.36	3197.0	0.0	0.0	14.7	16.0	42.93	41.5	6.67	18.76	2.08	0.9	14.78
15806.000	2.34	0.0	14.7	8.0	0.35	3190.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.76	2.08	0.9	14.8
15867.000	2.34	0.0	14.7	8.0	0.35	3205.0	0.0	0.0	14.7	16.0	42.93	41.5	6.67	18.63	2.08	0.9	14.82
15928.000	2.34	0.0	14.7	8.0	0.35	3205.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.82	2.08	0.9	14.82
15991.000	2.34	0.0	14.7	8.0	0.35	3228.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.82	2.08	0.9	14.8
16052.000	2.34	0.0	14.81	8.0	0.35	3201.0	0.0	0.0	14.7	16.0	42.58	42.0	6.67	18.82	2.08	0.9	14.76
16114.000	2.34	0.0	14.59	8.0	0.35	3227.0	0.0	0.0	14.7	16.0	42.58	42.0	6.67	18.76	2.08	0.9	14.72
16176.000	2.34	0.0	14.7	8.0	0.35	3210.0	0.0	0.0	14.7	16.0	42.93	42.0	6.67	18.88	2.08	0.9	14.7
16238.000	2.34	0.0	14.7	8.0	0.35	3236.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.88	2.08	0.9	14.68
16299.000	2.34	0.0	14.7	8.0	0.35	3236.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.88	2.08	0.9	14.66
16361.000	1.56	0.0	14.59	8.0	0.35	3220.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.82	2.08	0.9	14.66
16423.000	1.56	0.0	14.59	8.0	0.35	3248.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.82	2.08	0.9	14.66
16484.000	1.56	0.0	14.59	8.0	0.37	3231.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.62	2.08	0.9	14.66
16546.000	1.56	0.0	14.59	8.0	0.35	3252.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	19.01	2.08	0.9	14.68
16607.000	1.56	0.0	14.7	8.0	0.35	3242.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	19.01	2.08	0.9	14.7
16669.000	1.56	0.0	14.59	8.0	0.35	3259.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.82	2.08	0.9	14.7
16731.000	1.56	0.0	14.59	8.0	0.35	3249.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.96	2.08	0.9	14.72
16793.000	1.56	0.0	14.59	8.0	0.35	3270.0	0.0	0.0	14.7	16.0	42.93	41.5	6.67	18.88	2.08	0.9	14.74
16854.000	1.56	0.0	14.7	8.0	0.34	3274.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.75	2.08	0.9	14.72
16916.000	1.56	0.0	14.59	8.0	0.35	3259.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.88	2.08	0.9	14.7
16977.000	1.56	0.0	14.47	8.0	0.35	3275.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.88	2.08	0.9	14.7
17039.000	1.56	0.0	14.47	8.0	0.31	3269.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.76	2.08	0.9	14.68
17101.000	1.56	0.0	14.59	8.0	0.34	3294.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.81	2.08	0.9	14.66
17162.000	1.56	0.0	14.59	8.0	0.35	3272.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.88	2.08	0.9	14.72
17224.000	1.56	0.0	14.7	8.0	0.34	3280.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	18.75	2.08	0.9	14.78
17286.000	2.34	0.0	14.7	8.0	0.34	3301.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	18.76	2.08	0.9	14.82
17347.000	2.34	0.0	14.81	8.0	0.34	3301.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.76	2.08	0.9	14.84
17409.000	2.34	0.0	14.81	8.0	0.37	3284.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.82	2.08	0.9	14.86
17471.000	2.34	0.0	14.7	8.0	0.34	3299.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.88	2.08	0.9	14.84
17531.000	2.34	0.0	14.7	8.0	0.34	3296.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	18.88	2.08	0.9	14.8
17593.000	2.34	0.0	14.7	8.0	0.34	3288.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.88	2.08	0.9	14.76
17655.000	2.34	0.0	14.7	8.0	0.34	3316.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.88	2.08	0.9	14.74
17717.000	2.34	0.0	14.59	8.0	0.34	3305.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	18.95	2.08	0.9	14.72
17778.000	2.34	0.0	14.59	8.0	0.34	3304.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.02	2.08	0.9	14.7
17841.000	2.34	0.0	14.59	8.0	0.34	3327.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	18.76	2.08	0.9	14.72
17903.000	1.56	0.0	14.59	8.0	0.34	3311.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	18.75	2.08	0.9	14.74
17964.000	2.34	0.0	14.59	8.0	0.34	3336.0	0.0	0.0	14.7	16.0	42.23	41.5	6.53	18.75	2.08	0.9	14.74
18025.000	2.34	0.0	14.59	8.0	0.34	3333.0	0.0	0.0	14.7	16.0	42.23	41.5	6.53	18.76	2.08	0.9	14.72
18088.000	1.56	0.0	14.7	8.0	0.34	3316.0	0.0	0.0	14.7	16.0	42.58	41.5	6.53	18.88	2.08	0.9	14.7
18148.000	2.34	0.0	14.59	8.0	0.34	3333.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	18.76	2.08	0.9	14.68
18209.000	2.34	0.0	14.59	8.0	0.37	3385.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	19.08	2.08	0.9	14.66
18271.000	1.56	0.0	14.7	8.0	0.34	3321.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	18.88	2.08	0.9	14.66
18333.000	2.34	0.0	14.59	8.0	0.34	3327.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	18.63	2.08	0.9	14.68
18395.000	1.56	0.0	14.7	8.0	0.34	3346.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	18.88	2.08	0.9	14.7
18456.000	2.34	0.0	14.59	8.0	0.34	3332.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	18.76	2.08	0.9	14.7
18518.000	2.34	0.0	14.59	8.0	0.34	3332.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	18.88	2.08	0.9	14.7
18579.000	2.34	0.0	14.7	8.0	0.34	3363.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.08	2.08	0.9	14.72
18641.000	2.34	0.0	14.7	8.0	0.34	3345.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.08	2.08	0.9	14.72
18702.000	2.34	0.0	14.7	8.0	0.34	3350.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.02	2.08	0.9	14.72
18764.000	2.34	0.0	14.7	8.0	0.31	3377.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	19.02	2.08	0.92	14.74
18826.000	2.34	0.0	14.7	8.0	0.34	3363.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	19.15	2.08	0.92	14.76
18887.000	2.34	0.0	14.7	8.0	0.32	3358.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	19.4	2.1	0.92	14.76
18949.000	2.34	0.0	14.7	8.0	0.37	3383.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	19.27	2.1	0.92	14.76
19011.000	1.56	0.0	14.47	8.0	0.34	3377.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.27	2.1	0.92	14.76
19072.000	2.34	0.0	14.47	8.0	0.34	3381.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.21	2.1	0.92	14.76
19134.000	2.34	0.0	14.59	8.0	0.34	3402.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	19.21	2.1	0.92	14.8
19195.000	2.34	0.0	14.59	8.0	0.34	3402.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.27	2.1	0.92	14.84
19257.000	3.12	0.0	14.81	8.0	0.34	3456.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	19.34	2.1	0.92	14.86
19319.000	3.12	0.0	14.81	8.0	0.34	3392.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.14	2.1	0.92	14.88
19381.000	3.12	0.0	14.81	8.0	0.31	3383.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.4	2.1	0.92	14.9
19443.000	3.12	0.0	14.7	8.0	0.34	3410.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.27	2.08	0.92	14.86
19504.000	3.12	0.78	14.7	8.0	0.34	3404.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.15	2.08	0.92	14.82
19566.000	3.12	0.78	14.81	8.0	0.34	3389.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.27	2.08	0.92	14.8
19628.000	3.12	0.78	14.7	8.0	0.34	3418.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.27	2.08	0.92	14.78
19690.000	3.12	0.78	14.7	8.0	0.34	3442.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.34	2.1	0.92	14.74
19752.000	3.12	0.78	14.7	8.0	0.33	3429.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.27	2.08	0.92	14.72
19813.000	3.12	0.78	14.59	8.0	0.34	3421.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.21	2.08	0.92	14.7
19875.000	3.12	0.78	14.59	8.0	0.34	3426.0	0.0	0.0	14.7	16.0	42.58	41.5	6.67	19.27	2.1	0.92	14.68
19937.000	3.12	0.78	14.59	8.0	0.34	3426.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.27	2.1	0.92	14.66
19998.000	3.12	0.78	14.59	8.0	0.33	3423.0	0.0	0.0	14.7	16.0	42.23	41.5	6.53	19.4	2.08	0.92	14.64
20060.000	2.34	0.78	14.59	8.0	0.33	3421.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.27	2.08	0.92	14.64
20121.000	3.12	0.78	14.59	8.0	0.34	3450.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.21	2.1	0.92	14.64
20184.000	3.12	0.78	14.59	8.0	0.33	3459.0	0.0	0.0	14.7	16.0	42.23	41.5	6.67	19.27	2.1	0.92	14.66
20245.000	3.12	0.78	14.59	8.0	0.34	3436.0	0.0	0.0	14.7	16.0	42.23	41.5	6.53	19.27	2.1	0.92	14.66
20306.000	2.34	0.78	14.59	8.0	0.33	3442.0	0.0	0.0	14.7	16.0	42.23	41.5	6.53	19.09	2.08	0.92	14.66
20369.000	3.12	0.78	14.59	8.0	0.34	3395.0	0.0	0.0	14.7	16.0	42.23	41.5	6.53	19.15	2.08	0.92	14.66
20430.000	3.12	0.78	14.59	8.0	0.34	3459.0	0.0	0.0	14.7	16.0	42.23	41.5	6.53	19.27	2.08	0.92	14.66
20492.000	2.34	0.78	14.7	8.0	0.33	3469.0	0.0	0.0	14.7	16.0	42.23	41.5	6.53	19.34	2.1	0.92	14.66
20553.000	2.34	0.78	14.59	8.0	0.33	3448.0	0.0	0.0	14.7	16.0	42.23	41.5	6.53	19.15	2.08	0.92	14.66
20615.000	2.34	0.78	14.59	8.0	0.34	3453.0	0.0	0.0	14.7	16.0	42.23	41.5	6.53	19.27	2.08	0.92	14.66
20675.000	2.34	0.78	14.59	8.0	0.33	3461.0	0.0	0.0	14.7	16.0	42.23	41.5	6.53	19.27	2.1	0.92	14.64
20738.000	2.34	0.78	14.59	8.0	0.33	3480.0	0.0	0.0	14.7	16.0	42.23	41.5	6.53	19.27	2.1	0.92	14.64
20799.000	3.12	0.78	14.59	8.0	0.33	3483.0	0.0	0.0	14.7	16.0	42.23	41.0	6.53	19.21	2.08	0.92	14.64
20862.000	2.34	0.78	14.7	8.0	0.33	3467.0	0.0	0.0	14.7	16.0	42.23	41.0	6.53	19.08	2.08	0.92	14.68
20923.000	3.12	0.78	14.7	8.0	0.33	3470.0	0.0	0.0	14.7	16.0	41.88	41.5	6.53	19.21	2.08	0.92	14.72
20985.000	3.12	0.78	14.7	8.0	0.34	3464.0	0.0	0.0	14.7	16.0	42.23	41.0	6.53	19.27	2.1	0.92	14.76
21047.000	3.12	0.78	14.7	8.0	0.33	3496.0	0.0	0.0	14.7	16.0	41.88	41.0	6.53	19.27	2.1	0.92	14.76
21108.000	3.12	0.78	14.7	8.0	0.33	3500.0	0.0	0.0	14.7	16.0	42.23	41.5	6.53	19.4	2.08	0.92	14.76
21169.000	2.34	0.78	14.7	8.0	0.33	3477.0	0.0	0.0	14.7	16.0	41.88	41.5	6.53	19.27	2.1	0.92	14.76
21231.000	3.12	0.78	14.7	8.0	0.33	3482.0	0.0	0.0	14.7	16.0	41.88	41.0	6.53	19.15	2.08	0.92	14.76
21292.000	3.12	0.78	14.7	8.0	0.33	3490.0	0.0	0.0	14.7	16.0	41.88	41.0	6.53	19.34	2.1	0.92	14.76
21354.000	3.12	0.78	14.81	8.0	0.33	3506.0	0.0	0.0	14.7	16.0	42.23	41.0	6.53	19.27	2.08	0.92	14.76
21415.000	3.12	0.78	14.7	8.0	0.33	3506.0	0.0	0.0	14.7	16.0	41.88	41.0	6.53	19.27	2.08	0.92	14.76
21477.000	3.12	0.78	14.59	8.0	0.33	3512.0	0.0	0.0	14.7	16.0	41.88	41.5	6.53	19.15	2.08	0.92	14.74
21539.000	3.12	0.78	14.7	8.0	0.33	3521.0	0.0	0.0	14.7	16.0	42.23	41.0	6.53	19.59	2.1	0.92	14.72
21600.000	3.12	0.78	14.7	8.0	0.33	3496.0	0.0	0.0	14.7	16.0	42.23	41.5	6.53	19.27	2.1	0.92	14.7
21662.000	3.12	0.78	14.7	8.0	0.33	3501.0	0.0	0.0	14.7	16.0	42.23	41.0	6.53	19.7	2.1	0.92	14.72
21724.000	3.12	0.78	14.59	8.0	0.33	3496.0	0.0	0.0	14.7	16.0	41.88	41.5	6.53	19.7	2.1	0.92	14.72
21785.000	3.12	0.78	14.59	8.0	0.33	3532.0	0.0	0.0	14.7	16.0	41.88	41.0	6.38	19.27	2.1	0.92	14.72
21846.000	3.12	0.78	14.59	8.0	0.33	3531.0	0.0	0.0	14.7	16.0	41.88	41.0	6.38	19.47	2.1	0.92	14.76
21908.000	3.12	0.78	14.59	8.0	0.33	3536.0	0.0	0.0	14.7	16.0	42.23	41.0	6.38	19.4	2.1	0.92	14.8
21970.000	3.12	0.78	14.7	8.0	0.33	3516.0	0.0	0.0	14.7	16.0	41.88	41.5	6.38	19.58	2.1	0.92	14.78
22032.000	3.12	0.78	14.7	8.0	0.33	3518.0	0.0	0.0	14.7	16.0	42.23	41.5	6.38	19.81	2.1	0.92	14.76
22093.000	3.12	0.78	14.59	8.0	0.33	3518.0	0.0	0.0	14.7	16.0	41.88	41.0	6.38	19.27	2.08	0.92	14.74
22155.000	2.34	0.78	14.47	8.0	0.32	3541.0	0.0	0.0	14.7	16.0	41.88	41.0	6.38	19.4	2.1	0.92	14.7
22217.000	3.12	0.78	14.47	8.0	0.33	3542.0	0.0	0.0	14.7	16.0	41.88	41.0	6.38	19.34	2.1	0.92	14.66
22278.000	3.12	0.78	14.59	8.0	0.33	3554.0	0.0	0.0	14.7	16.0	41.88	41.0	6.38	19.15	2.08	0.92	14.66
22340.000	3.12	0.78	14.81	8.0	0.33	3554.0	0.0	0.0	14.7	16.0	42.23	41.0	6.38	19.7	2.1	0.92	14.7
22401.000	3.12	0.78	14.81	8.0	0.33	3536.0	0.0	0.0	14.7	16.0	41.88	41.5	6.38	19.71	2.08	0.92	14.74
22463.000	3.12	0.78	14.7	8.0	0.33	3536.0	0.0	0.0	14.7	16.0	41.88	41.5	6.38	19.34	2.1	0.92	14.72
22524.000	2.34	0.78	14.59	8.0	0.33	3538.0	0.0	0.0	14.7	16.0	41.88	41.0	6.38	19.4	2.1	0.92	14.72
22586.000	3.12	0.78	14.47	8.0	0.33	3531.0	0.0	0.0	14.7	16.0	41.88	41.0	6.38	19.34	2.1	0.92	14.72
22647.000	3.12	0.78	14.7	8.0	0.33	3539.0	0.0	0.0	14.7	16.0	41.88	41.0	6.38	19.59	2.1	0.92	14.72
22709.000	3.12	0.78	14.7	8.0	0.33	3549.0	0.0	0.0	14.7	16.0	41.88	41.0	6.38	19.34	2.08	0.92	14.72
22771.000	3.12	0.78	14.7	8.0	0.33	3570.0	0.0	0.0	14.7	16.0	41.88	41.0	6.38	19.34	2.08	0.92	14.74
22833.000	3.12	0.78	14.59	8.0	0.33	3571.0	0.0	0.0	14.7	16.0	41.88	41.0	6.38	19.4	2.1	0.92	14.72
22894.000	3.91	0.78	14.7	8.0	0.33	3570.0	0.0	0.0	14.7	16.0	41.88	41.0	6.38	19.52	2.1	0.92	14.72
25716.000	2.34	1.56	14.59	8.0	0.31	3660.0	0.0	0.0	14.7	16.0	42.58	41.5	6.53	21.13	2.14	0.94	14.7
25778.000	2.34	1.56	14.59	8.0	0.35	3642.0	0.0	0.0	14.7	16.0	42.58	41.5	6.53	20.9	2.14	0.94	14.7
25840.000	2.34	1.56	14.59	8.0	0.35	3648.0	0.0	0.0	14.7	16.0	42.58	41.5	6.53	21.01	2.14	0.94	14.68
25901.000	2.34	1.56	14.7	8.0	0.35	3658.0	0.0	0.0	14.7	16.0	42.58	41.5	6.53	21.24	2.14	0.94	14.68
25963.000	2.34	1.56	14.59	8.0	0.35	3664.0	0.0	0.0	14.7	16.0	42.58	42.0	6.53	21.35	2.14	0.94	14.66
26025.000	2.34	1.56	14.59	8.0	0.35	3651.0	0.0	0.0	14.7	16.0	42.58	42.5	6.53	21.24	2.14	0.94	14.66
26087.000	2.34	1.56	14.7	8.0	0.35	3674.0	0.0	0.0	14.7	16.0	42.58	42.0	6.53	21.58	2.16	0.94	14.64
26148.000	2.34	1.56	14.7	8.0	0.35	3682.0	0.0	0.0	14.7	16.0	42.93	42.0	6.53	21.7	2.14	0.94	14.66
26210.000	2.34	1.56	14.7	8.0	0.35	3687.0	0.0	0.0	14.7	16.0	42.93	42.0	6.53	21.24	2.14	0.94	14.68
26271.000	2.34	1.56	14.7	8.0	0.35	3674.0	0.0	0.0	14.7	16.0	42.93	42.0	6.53	21.46	2.14	0.94	14.7
26333.000	3.12	1.56	14.7	8.0	0.36	3678.0	0.0	0.0	14.7	16.0	42.93	42.5	6.53	21.7	2.16	0.94	14.7
26395.000	2.34	1.56	14.7	8.0	0.35	3678.0	0.0	0.0	14.7	16.0	42.58	42.5	6.53	21.47	2.14	0.94	14.7
26456.000	2.34	1.56	14.59	8.0	0.35	3676.0	0.0	0.0	14.7	16.0	42.93	42.0	6.53	21.7	2.14	0.94	14.7
26518.000	2.34	1.56	14.59	8.0	0.35	3687.0	0.0	0.0	14.7	16.0	42.93	42.0	6.53	21.92	2.16	0.94	14.7
26580.000	2.34	1.56	14.7	8.0	0.35	3705.0	0.0	0.0	14.7	16.0	42.58	42.5	6.53	21.58	2.14	0.94	14.7
26642.000	2.34	1.56	14.7	8.0	0.35	3709.0	0.0	0.0	14.7	16.0	42.58	42.0	6.53	21.7	2.14	0.94	14.72
26703.000	3.12	1.56	14.7	8.0	0.36	3702.0	0.0	0.0	14.7	16.0	42.93	42.0	6.53	21.7	2.14	0.94	14.74
26765.000	3.12	1.56	14.81	8.0	0.35	3702.0	0.0	0.0	14.7	16.0	42.93	42.0	6.53	21.7	2.14	0.94	14.76
26826.000	3.12	1.56	14.81	8.0	0.35	3705.0	0.0	0.0	14.7	16.0	42.58	42.0	6.53	21.58	2.14	0.94	14.74
26888.000	2.34	1.56	14.7	8.0	0.35	3696.0	0.0	0.0	14.7	16.0	42.93	42.0	6.53	21.7	2.16	0.94	14.72
26949.000	3.12	1.56	14.59	8.0	0.35	3711.0	0.0	0.0	15.03	16.0	42.58	42.0	6.53	21.7	2.16	0.94	14.68
27012.000	2.34	1.56	14.59	8.0	0.36	3720.0	0.0	0.0	14.7	16.0	42.93	42.5	6.53	21.92	2.16	0.94	14.64
27073.000	2.34	1.56	14.47	8.0	0.35	3714.0	0.0	0.0	14.7	16.0	42.58	42.5	6.53	22.04	2.16	0.94	14.62
27134.000	2.34	1.56	14.59	8.0	0.35	3712.0	0.0	0.0	14.7	16.0	42.58	42.0	6.53	21.58	2.16	0.94	14.62
27197.000	2.34	1.56	14.59	8.0	0.35	3707.0	0.0	0.0	14.7	16.0	42.93	42.5	6.53	21.81	2.16	0.94	14.62
27258.000	2.34	1.56	14.59	8.0	0.36	3702.0	0.0	0.0	14.7	16.0	42.93	42.5	6.53	21.92	2.16	0.94	14.64
27319.000	2.34	1.56	14.7	8.0	0.36	3705.0	0.0	0.0	14.7	16.0	42.93	42.5	6.53	22.27	2.16	0.94	14.66
27381.000	1.56	1.56	14.7	8.0	0.36	3709.0	0.0	0.0	14.7	16.0	42.93	42.5	6.53	22.27	2.16	0.94	14.6
27443.000	0.78	1.56	14.47	8.0	0.36	3648.0	0.0	0.0	14.7	16.0	42.93	42.5	6.53	22.38	2.16	0.94	14.56
27506.000	0.0	1.56	14.24	8.0	0.36	3712.0	0.0	0.0	14.7	16.0	43.28	42.5	6.53	22.6	2.16	0.94	14.52
27567.000	0.0	1.56	14.24	8.0	0.36	3712.0	0.0	0.0	14.7	16.0	42.93	42.5	6.53	22.27	2.16	0.94	14.48
27628.000	0.0	1.56	14.36	8.0	0.36	3726.0	0.0	0.0	14.7	16.0	42.93	42.5	6.53	22.27	2.16	0.94	14.48
27690.000	0.0	1.56	14.47	8.0	0.36	3716.0	0.0	0.0	14.7	16.0	43.28	42.5	6.53	22.6	2.16	0.94	14.54
27752.000	0.78	1.56	14.59	8.0	0.36	3742.0	0.0	0.0	14.7	16.0	42.93	42.5	6.53	22.6	2.16	0.94	14.6
27813.000	0.78	1.56	14.7	8.0	0.37	3750.0	0.0	0.0	14.7	16.0	43.28	42.5	6.53	22.38	2.16	0.96	14.66
27874.000	0.78	1.56	14.59	8.0	0.36	3754.0	0.0	0.0	14.7	16.0	43.28	42.5	6.53	22.79	2.16	0.94	14.7
27937.000	0.78	1.56	14.7	8.0	0.36	3755.0	0.0	0.0	14.7	16.0	42.93	42.5	6.53	22.49	2.18	0.96	14.7
27998.000	0.0	1.56	14.59	8.0	0.36	3759.0	0.0	0.0	14.7	16.0	42.93	42.5	6.53	22.38	2.16	0.96	14.7
28060.000	0.0	1.56	14.7	8.0	0.37	3752.0	0.0	0.0	14.7	16.0	43.28	42.5	6.53	22.6	2.16	0.96	14.7
28121.000	0.78	1.56	14.59	8.0	0.37	3738.0	0.0	0.0	14.7	16.0	43.28	42.5	6.53	22.91	2.18	0.96	14.7
