##
Time	A/F Correction #1	A/F Learning #1	A/F Sensor #1	CL/OL Fueling*	Engine Load*	RPM	Feedback Knock Correction*	Fine Learning Knock Correction*	Fueling Final Base*	IAM*	Ignition Base Timing*	Ignition Total Timing	Manifold Absolute Pressure	Mass Airflow	Mass Airflow Sensor Voltage	Throttle Sensor Voltage	AEM UEGO Wideband
10167.000	-2.34	1.56	14.59	8.0	0.44	3117.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.49	2.18	0.96	14.64
10230.000	-3.12	1.56	14.36	8.0	0.44	3107.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.67	2.18	0.96	14.62
10291.000	-2.34	1.56	14.36	8.0	0.43	3122.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.67	2.18	0.96	14.64
10353.000	-2.34	1.56	14.47	8.0	0.44	3122.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.77	2.18	0.96	14.66
10414.000	-1.56	1.56	14.7	8.0	0.43	3147.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.58	2.18	0.96	14.74
10475.000	-1.56	1.56	14.81	8.0	0.44	3131.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.58	2.18	0.96	14.78
10537.000	-1.56	1.56	14.81	8.0	0.44	3135.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.85	2.18	0.96	14.82
10599.000	-1.56	1.56	14.7	8.0	0.44	3167.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.85	2.18	0.96	14.8
10661.000	-1.56	1.56	14.7	8.0	0.43	3151.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	23.06	2.18	0.96	14.78
10722.000	-1.56	1.56	14.7	8.0	0.43	3178.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.67	2.18	0.96	14.74
10784.000	-1.56	1.56	14.59	8.0	0.43	3171.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	23.16	2.18	0.96	14.74
10846.000	-1.56	1.56	14.7	8.0	0.43	3193.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.77	2.18	0.96	14.74
10908.000	-1.56	1.56	14.7	8.0	0.43	3193.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.86	2.18	0.96	14.74
10969.000	-1.56	1.56	14.7	8.0	0.43	3176.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	23.06	2.18	0.96	14.76
11030.000	-1.56	1.56	14.7	8.0	0.43	3206.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.86	2.18	0.96	14.78
11092.000	-1.56	1.56	14.7	8.0	0.43	3193.0	0.0	0.0	15.1	16.0	44.34	43.5	7.55	22.58	2.18	0.96	14.78
11154.000	-0.78	1.56	14.7	8.0	0.43	3219.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.85	2.18	0.96	14.78
11215.000	-0.78	1.56	14.81	8.0	0.42	3208.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.67	2.18	0.96	14.8
11277.000	-0.78	1.56	14.7	8.0	0.43	3237.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	23.05	2.18	0.96	14.8
11339.000	-0.78	1.56	14.81	8.0	0.43	3221.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	23.05	2.18	0.96	14.8
11401.000	-0.78	1.56	14.7	8.0	0.42	3251.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.85	2.18	0.96	14.76
11462.000	-1.56	1.56	14.7	8.0	0.42	3232.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.85	2.18	0.96	14.72
11524.000	-1.56	1.56	14.59	8.0	0.42	3255.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.96	2.18	0.96	14.68
11586.000	-1.56	1.56	14.47	8.0	0.42	3249.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.77	2.18	0.96	14.66
11647.000	-1.56	1.56	14.59	8.0	0.42	3276.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	23.05	2.18	0.96	14.64
11709.000	-1.56	1.56	14.59	8.0	0.42	3282.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	23.05	2.18	0.96	14.7
11770.000	-0.78	1.56	14.7	8.0	0.42	3272.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.77	2.18	0.96	14.72
11832.000	-1.56	1.56	14.59	8.0	0.42	3298.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.86	2.18	0.96	14.74
11894.000	-1.56	1.56	14.59	8.0	0.42	3280.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.86	2.18	0.96	14.76
11956.000	-0.78	1.56	14.59	8.0	0.42	3280.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.58	2.18	0.96	14.76
12017.000	-0.78	1.56	14.7	8.0	0.41	3305.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.77	2.18	0.96	14.72
12078.000	-1.56	1.56	14.7	8.0	0.41	3316.0	0.0	0.0	14.26	16.0	44.34	43.5	7.55	22.31	2.18	0.96	14.74
12140.000	-0.78	1.56	14.7	8.0	0.42	3305.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	23.25	2.18	0.96	14.76
12202.000	-0.78	1.56	14.7	8.0	0.41	3332.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.58	2.2	0.96	14.72
12263.000	-1.56	1.56	14.7	8.0	0.41	3320.0	0.0	0.0	14.7	16.0	44.34	43.5	7.55	22.86	2.18	0.96	14.72
12326.000	-1.56	1.56	14.47	8.0	0.41	3324.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	22.86	2.18	0.96	14.72
12388.000	-1.56	1.56	14.59	8.0	0.41	3354.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	22.86	2.18	0.96	14.72
12448.000	-0.78	1.56	14.7	8.0	0.41	3335.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.06	2.18	0.96	14.72
12511.000	-1.56	1.56	14.7	8.0	0.41	3338.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	22.67	2.18	0.96	14.74
12572.000	-1.56	1.56	14.59	8.0	0.41	3368.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	22.77	2.18	0.96	14.8
12633.000	-0.78	1.56	14.7	8.0	0.41	3357.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	22.95	2.18	0.96	14.86
12695.000	-0.78	1.56	14.81	8.0	0.41	3366.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.25	2.2	0.96	14.84
12757.000	-0.78	1.56	14.7	8.0	0.41	3400.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.24	2.18	0.96	14.8
12818.000	-0.78	1.56	14.7	8.0	0.41	3384.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.34	2.2	0.96	14.78
12880.000	-1.56	1.56	14.59	8.0	0.41	3384.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	22.86	2.18	0.96	14.72
12942.000	-1.56	1.56	14.47	8.0	0.41	3404.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.25	2.18	0.98	14.66
13003.000	-0.78	1.56	14.47	8.0	0.41	3404.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.53	2.2	0.98	14.68
13065.000	-0.78	1.56	14.7	8.0	0.41	3412.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.44	2.2	0.98	14.72
13126.000	-0.78	1.56	14.81	8.0	0.41	3400.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.63	2.2	0.96	14.76
13189.000	-0.78	1.56	14.81	8.0	0.41	3404.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.34	2.2	0.96	14.76
13250.000	-0.78	1.56	14.7	8.0	0.41	3434.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.25	2.2	0.98	14.76
13312.000	-0.78	1.56	14.59	8.0	0.41	3424.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.34	2.2	0.98	14.76
13374.000	-0.78	1.56	14.59	8.0	0.41	3431.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.34	2.18	0.98	14.76
13436.000	-0.78	1.56	14.7	8.0	0.41	3434.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.63	2.2	0.98	14.76
13496.000	-0.78	1.56	14.7	8.0	0.41	3458.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.44	2.2	0.98	14.78
13558.000	-0.78	1.56	14.7	8.0	0.41	3467.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.53	2.2	0.98	14.78
13620.000	-0.78	1.56	14.7	8.0	0.41	3450.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.63	2.2	0.98	14.76
13682.000	0.0	1.56	14.7	8.0	0.42	3464.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.94	2.22	0.98	14.74
13744.000	-0.78	1.56	14.7	8.0	0.41	3486.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.63	2.2	0.98	14.72
13805.000	-0.78	1.56	14.59	8.0	0.41	3492.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.63	2.2	0.98	14.7
13867.000	-0.78	1.56	14.59	8.0	0.41	3500.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	24.03	2.22	0.98	14.72
13929.000	-0.78	1.56	14.59	8.0	0.41	3486.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	23.93	2.22	0.98	14.74
13990.000	0.0	1.56	14.59	8.0	0.41	3486.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	24.13	2.2	0.98	14.74
14052.000	-0.78	1.56	14.7	8.0	0.41	3492.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	24.03	2.2	0.98	14.74
14114.000	-0.78	1.56	14.7	8.0	0.41	3503.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	24.13	2.22	0.98	14.76
14175.000	-0.78	1.56	14.59	8.0	0.42	3526.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	24.61	2.22	0.98	14.74
14237.000	0.0	1.56	14.7	8.0	0.41	3529.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	24.23	2.22	0.98	14.72
14298.000	-0.78	1.56	14.7	8.0	0.41	3546.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	24.41	2.22	0.98	14.7
14361.000	-1.56	1.56	14.59	8.0	0.41	3522.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	24.41	2.22	0.98	14.7
14422.000	-0.78	1.56	14.36	8.0	0.41	3522.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	24.23	2.22	0.98	14.68
14484.000	-0.78	1.56	14.59	8.0	0.42	3534.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	24.23	2.22	0.98	14.74
14545.000	-0.78	1.56	14.59	8.0	0.41	3542.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	24.41	2.22	0.98	14.8
14607.000	-0.78	1.56	14.7	8.0	0.41	3583.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	24.41	2.22	0.98	14.8
14668.000	-0.78	1.56	14.59	8.0	0.41	3582.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	24.71	2.22	0.98	14.8
14730.000	-0.78	1.56	14.7	8.0	0.42	3576.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	24.8	2.22	0.98	14.8
14792.000	-0.78	1.56	14.59	8.0	0.41	3602.0	0.0	0.0	14.7	16.0	44.34	43.5	7.4	24.91	2.24	0.98	14.74
14853.000	-0.78	1.56	14.59	8.0	0.41	3620.0	0.0	0.0	14.7	16.0	44.34	43.5	7.25	24.51	2.22	0.98	14.68
14915.000	-0.78	1.56	14.59	8.0	0.41	3597.0	0.0	0.0	14.7	16.0	44.34	43.5	7.25	24.61	2.22	0.98	14.72
14976.000	-0.78	1.56	14.7	8.0	0.41	3597.0	0.0	0.0	14.7	16.0	44.34	43.5	7.25	24.51	2.22	0.98	14.74
15038.000	-0.78	1.56	14.7	8.0	0.41	3597.0	0.0	0.0	14.7	16.0	44.34	43.5	7.25	24.61	2.22	0.98	14.76
15100.000	0.0	1.56	14.7	8.0	0.41	3597.0	0.0	0.0	14.7	16.0	44.34	43.5	7.25	24.51	2.22	0.98	14.78
15161.000	0.0	1.56	14.7	8.0	0.4	3604.0	0.0	0.0	14.7	16.0	44.34	43.5	7.25	24.32	2.22	0.98	14.8
15223.000	0.0	1.56	14.7	8.0	0.4	3609.0	0.0	0.0	14.7	16.0	44.34	43.5	7.25	24.32	2.22	0.98	14.8
15284.000	0.0	1.56	14.7	8.0	0.41	3623.0	0.0	0.0	14.7	16.0	44.34	43.5	7.25	24.8	2.22	0.98	14.8
15346.000	0.0	1.56	14.7	8.0	0.41	3625.0	0.0	0.0	14.7	16.0	44.34	43.5	7.25	24.7	2.22	0.98	14.8
15407.000	0.0	1.56	14.81	8.0	0.41	3634.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	24.8	2.24	0.98	14.76
15469.000	0.0	1.56	14.7	8.0	0.41	3648.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	24.8	2.22	0.98	14.72
15531.000	0.0	1.56	14.7	8.0	0.4	3655.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	24.8	2.22	0.98	14.68
15593.000	0.0	1.56	14.7	8.0	0.4	3655.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	24.41	2.22	0.98	14.68
15655.000	0.0	1.56	14.7	8.0	0.4	3655.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	24.41	2.22	0.98	14.72
15716.000	0.78	1.56	14.81	8.0	0.39	3666.0	0.0	0.0	13.91	16.0	44.34	43.5	7.11	24.62	2.22	0.98	14.8
15778.000	0.78	1.56	14.81	8.0	0.41	3673.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	25.4	2.24	0.98	14.82
15839.000	1.56	1.56	14.93	8.0	0.41	3680.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	25.01	2.24	0.98	14.84
15901.000	0.78	1.56	14.7	8.0	0.41	3678.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	25.1	2.24	0.98	14.78
15962.000	0.0	1.56	14.59	8.0	0.41	3691.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	25.2	2.24	0.98	14.72
16024.000	0.0	1.56	14.47	8.0	0.4	3698.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	24.8	2.22	0.98	14.66
16086.000	0.78	1.56	14.59	8.0	0.41	3704.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	25.01	2.24	0.98	14.68
16147.000	0.78	1.56	14.59	8.0	0.4	3704.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	24.7	2.22	0.98	14.7
16210.000	1.56	1.56	14.7	8.0	0.4	3709.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	25.3	2.24	0.98	14.76
16271.000	1.56	1.56	14.81	8.0	0.4	3742.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	25.1	2.24	0.98	14.76
16333.000	0.78	1.56	14.81	8.0	0.41	3744.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	25.3	2.24	0.98	14.76
16394.000	1.56	1.56	14.7	8.0	0.4	3754.0	0.0	0.0	14.23	16.0	44.34	43.5	6.96	25.2	2.24	0.98	14.74
16456.000	1.56	1.56	14.7	8.0	0.4	3763.0	0.0	0.0	14.7	16.0	44.34	43.5	6.96	25.68	2.24	0.98	14.7
16518.000	1.56	1.56	14.7	8.0	0.41	3769.0	0.0	0.0	14.7	16.0	44.34	43.5	6.96	25.68	2.24	0.98	14.66
16579.000	1.56	1.56	14.7	8.0	0.41	3761.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	25.68	2.26	0.98	14.62
16641.000	0.78	1.56	14.59	8.0	0.41	3759.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	25.49	2.26	0.98	14.6
16703.000	0.0	1.56	14.47	8.0	0.4	3757.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	25.68	2.24	0.98	14.57
0.000	3.12	0.0	14.7	8.0	0.42	1900.0	0.0	0.0	14.7	16.0	35.9	35.5	7.55	13.39	1.88	0.88	14.7
61.000	3.12	0.0	14.7	8.0	0.41	1916.0	0.0	0.0	14.7	16.0	36.25	35.5	7.55	13.32	1.88	0.88	14.7
123.000	3.12	0.0	14.7	8.0	0.41	1946.0	0.0	0.0	14.7	16.0	36.6	36.0	7.55	13.32	1.88	0.88	14.7
184.000	3.12	0.0	14.59	8.0	0.41	1947.0	0.0	0.0	14.7	16.0	36.6	36.5	7.55	13.45	1.88	0.88	14.7
246.000	3.12	0.0	14.7	8.0	0.41	1960.0	0.0	0.0	14.7	16.0	36.95	36.5	7.55	13.39	1.86	0.88	14.7
308.000	3.12	0.0	14.7	8.0	0.41	1971.0	0.0	0.0	14.7	16.0	36.95	36.5	7.4	13.32	1.88	0.88	14.68
369.000	3.12	0.0	14.7	8.0	0.41	1977.0	0.0	0.0	14.7	16.0	37.3	36.5	7.4	13.52	1.88	0.88	14.66
431.000	3.12	0.0	14.7	8.0	0.4	1984.0	0.0	0.0	14.7	16.0	37.3	36.5	7.4	13.52	1.88	0.88	14.66
493.000	3.12	0.0	14.7	8.0	0.41	1989.0	0.0	0.0	14.7	16.0	37.66	37.0	7.4	13.52	1.88	0.88	14.66
554.000	3.12	0.0	14.59	8.0	0.4	2014.0	0.0	0.0	14.7	16.0	37.66	37.5	7.4	13.39	1.88	0.88	14.66
616.000	2.34	0.0	14.47	8.0	0.4	2027.0	0.0	0.0	14.7	16.0	38.01	37.5	7.4	13.52	1.88	0.88	14.66
677.000	2.34	0.0	14.47	8.0	0.39	2027.0	0.0	0.0	14.7	16.0	37.66	37.0	7.4	13.45	1.88	0.88	14.66
739.000	3.12	0.0	14.59	8.0	0.4	2019.0	0.0	0.0	14.7	16.0	38.01	37.5	7.4	13.26	1.88	0.88	14.66
800.000	3.12	0.0	14.59	8.0	0.4	2030.0	0.0	0.0	14.7	16.0	38.36	37.5	7.4	13.45	1.88	0.88	14.68
862.000	3.91	0.0	14.59	8.0	0.39	2041.0	0.0	0.0	14.7	16.0	38.36	38.0	7.25	13.45	1.88	0.88	14.7
924.000	3.91	0.0	14.7	8.0	0.39	2064.0	0.0	0.0	14.7	16.0	38.36	38.0	7.25	13.58	1.88	0.9	14.74
985.000	3.91	0.0	14.81	8.0	0.39	2068.0	0.0	0.0	14.7	16.0	38.01	38.0	7.25	13.39	1.88	0.9	14.76
1047.000	3.91	0.0	14.7	8.0	0.4	2071.0	0.0	0.0	14.7	16.0	38.71	38.0	7.25	13.71	1.88	0.88	14.76
1108.000	3.91	0.0	14.7	8.0	0.39	2094.0	0.0	0.0	14.7	16.0	38.71	38.0	7.25	13.71	1.88	0.88	14.76
1171.000	3.91	0.0	14.7	8.0	0.38	2103.0	0.0	0.0	14.7	16.0	38.36	38.0	7.25	13.58	1.88	0.88	14.76
1231.000	3.12	0.0	14.7	8.0	0.39	2092.0	0.0	0.0	14.7	16.0	38.71	38.0	7.11	13.65	1.88	0.88	14.72
1293.000	3.12	0.0	14.47	8.0	0.39	2102.0	0.0	0.0	14.7	16.0	38.71	38.0	7.11	13.65	1.88	0.88	14.7
1355.000	2.34	0.0	14.47	8.0	0.39	2131.0	0.0	0.0	14.7	16.0	38.71	38.0	7.11	13.65	1.9	0.88	14.68
1417.000	3.12	0.0	14.47	8.0	0.4	2117.0	0.0	0.0	14.7	16.0	39.06	38.5	7.11	14.02	1.9	0.88	14.64
1479.000	3.12	0.0	14.59	8.0	0.39	2122.0	0.0	0.0	14.7	16.0	39.06	38.5	7.11	13.9	1.9	0.88	14.6
1540.000	2.34	0.0	14.47	8.0	0.39	2150.0	0.0	0.0	14.7	16.0	39.41	38.5	7.11	13.9	1.9	0.88	14.6
1601.000	2.34	0.0	14.47	8.0	0.38	2140.0	0.0	0.0	14.7	16.0	39.06	38.5	7.11	14.02	1.88	0.88	14.6
1663.000	2.34	0.0	14.47	8.0	0.38	2140.0	0.0	0.0	14.7	16.0	39.06	38.0	7.11	13.78	1.88	0.88	14.6
1724.000	2.34	0.0	14.47	8.0	0.38	2145.0	0.0	0.0	14.7	16.0	39.06	38.5	7.11	13.64	1.88	0.88	14.6
1786.000	2.34	0.78	14.47	8.0	0.38	2168.0	0.0	0.0	14.7	16.0	39.06	38.5	7.11	13.78	1.9	0.88	14.62
1847.000	3.12	0.78	14.59	8.0	0.38	2164.0	0.0	0.0	14.7	16.0	39.06	38.5	7.11	13.77	1.9	0.88	14.64
1909.000	3.12	0.78	14.7	8.0	0.39	2189.0	0.0	0.0	14.7	16.0	39.77	39.0	7.11	13.95	1.9	0.88	14.68
1971.000	3.12	0.78	14.7	8.0	0.39	2201.0	0.0	0.0	14.7	16.0	39.77	39.0	7.11	14.28	1.92	0.88	14.72
2033.000	3.12	0.78	14.7	8.0	0.39	2192.0	0.0	0.0	14.7	16.0	39.77	39.0	7.11	14.28	1.9	0.88	14.76
2094.000	3.12	0.78	14.81	8.0	0.4	2210.0	0.0	0.0	14.7	16.0	40.12	39.5	7.11	14.47	1.92	0.88	14.74
2155.000	2.34	0.78	14.7	8.0	0.39	2220.0	0.0	0.0	14.7	16.0	40.12	39.5	7.11	14.47	1.92	0.88	14.72
2217.000	1.56	0.78	14.47	8.0	0.39	2229.0	0.0	0.0	14.7	16.0	40.12	39.5	7.11	14.66	1.92	0.88	14.68
2279.000	1.56	0.78	14.36	8.0	0.39	2230.0	0.0	0.0	14.7	16.0	40.12	39.5	7.11	14.6	1.92	0.88	14.64
2340.000	1.56	0.78	14.36	8.0	0.4	2237.0	0.0	0.0	14.7	16.0	40.47	39.5	7.11	14.6	1.92	0.88	14.62
2402.000	1.56	0.78	14.47	8.0	0.4	2262.0	0.0	0.0	14.7	16.0	40.47	40.0	7.11	14.92	1.94	0.88	14.64
2463.000	1.56	0.78	14.59	8.0	0.4	2246.0	0.0	0.0	14.7	16.0	40.82	40.0	7.11	14.98	1.94	0.88	14.66
2525.000	1.56	0.78	14.59	8.0	0.4	2282.0	0.0	0.0	14.7	16.0	41.17	40.5	7.11	15.19	1.94	0.88	14.7
2586.000	2.34	0.78	14.7	8.0	0.4	2282.0	0.0	0.0	14.7	16.0	41.17	40.5	7.11	15.19	1.94	0.88	14.72
2648.000	2.34	0.78	14.59	8.0	0.41	2298.0	0.0	0.0	14.7	16.0	41.52	41.0	7.11	15.18	1.96	0.88	14.72
2710.000	1.56	0.78	14.59	8.0	0.4	2298.0	0.0	0.0	14.7	16.0	41.52	41.0	7.11	15.78	1.96	0.88	14.72
2772.000	2.34	0.78	14.59	8.0	0.4	2304.0	0.0	0.0	14.7	16.0	41.88	41.5	7.11	15.78	1.96	0.88	14.72
2833.000	1.56	0.78	14.59	8.0	0.41	2338.0	0.0	0.0	14.69	16.0	42.23	41.5	7.11	15.78	1.96	0.88	14.68
2895.000	0.78	0.78	14.36	8.0	0.41	2332.0	0.0	0.0	14.7	16.0	42.23	41.5	7.25	16.07	1.98	0.88	14.68
2956.000	1.56	0.78	14.47	8.0	0.41	2361.0	0.0	0.0	14.69	16.0	42.58	41.5	7.25	16.07	1.98	0.88	14.68
3018.000	1.56	0.78	14.47	8.0	0.41	2380.0	0.0	0.0	14.7	16.0	42.93	42.0	7.25	16.51	1.98	0.88	14.7
3080.000	1.56	0.78	14.59	8.0	0.41	2361.0	0.0	0.0	14.7	16.0	42.58	42.0	7.25	16.51	1.98	0.88	14.72
3141.000	1.56	0.78	14.7	8.0	0.41	2388.0	0.0	0.0	14.7	16.0	42.93	42.5	7.25	16.58	2.0	0.88	14.76
3202.000	1.56	0.78	14.7	8.0	0.42	2394.0	0.0	0.0	14.7	16.0	42.93	42.5	7.25	16.67	2.0	0.88	14.8
3265.000	1.56	0.78	14.59	8.0	0.42	2387.0	0.0	0.0	14.69	16.0	42.93	42.5	7.25	16.82	2.0	0.88	14.84
3326.000	1.56	0.78	14.7	8.0	0.42	2404.0	0.0	0.0	14.7	16.0	42.93	42.5	7.25	16.66	2.0	0.88	14.86
3388.000	1.56	0.78	14.7	8.0	0.41	2395.0	0.0	0.0	14.7	16.0	42.93	42.5	7.25	16.67	1.98	0.88	14.84
3449.000	1.56	0.78	14.59	8.0	0.41	2414.0	0.0	0.0	14.7	16.0	42.93	42.5	7.25	16.44	1.98	0.88	14.82
3510.000	1.56	0.78	14.59	8.0	0.42	2419.0	0.0	0.0	14.7	16.0	42.93	42.5	7.11	16.67	2.0	0.88	14.8
3572.000	1.56	0.78	14.59	8.0	0.41	2428.0	0.0	0.0	14.7	16.0	42.93	42.5	7.11	16.67	2.0	0.88	14.78
3634.000	0.78	0.78	14.47	8.0	0.4	2464.0	0.0	0.0	14.7	16.0	42.93	42.5	7.11	16.58	2.0	0.88	14.74
3695.000	1.56	0.78	14.7	8.0	0.4	2464.0	0.0	0.0	14.7	16.0	42.93	42.5	6.96	16.58	2.0	0.88	14.76
3757.000	1.56	0.78	14.7	8.0	0.41	2468.0	0.0	0.0	14.7	16.0	42.93	42.5	6.96	16.81	2.0	0.88	14.78
3819.000	1.56	0.78	14.7	8.0	0.4	2454.0	0.0	0.0	14.7	16.0	42.93	42.5	6.96	16.74	2.0	0.88	14.76
3881.000	1.56	0.78	14.7	8.0	0.41	2481.0	0.0	0.0	14.7	16.0	42.93	42.5	6.96	16.51	2.0	0.88	14.74
3942.000	0.78	0.78	14.7	8.0	0.41	2471.0	0.0	0.0	14.7	16.0	42.93	42.5	6.96	16.88	2.0	0.88	14.76
4003.000	1.56	0.78	14.7	8.0	0.4	2449.0	0.0	0.0	14.7	16.0	42.93	42.5	6.96	16.66	2.0	0.88	14.76
4065.000	0.78	0.78	14.59	8.0	0.41	2490.0	0.0	0.0	14.7	16.0	42.93	42.5	6.96	16.66	2.0	0.88	14.74
4127.000	1.56	0.78	14.7	8.0	0.4	2521.0	0.0	0.0	14.7	16.0	43.28	42.5	6.96	16.96	2.0	0.88	14.74
6800.000	-0.78	0.78	14.59	8.0	0.39	2750.0	0.0	0.0	14.7	16.0	43.98	43.5	6.82	18.18	2.04	0.88	14.76
6861.000	-0.78	0.78	14.7	8.0	0.4	2763.0	0.0	0.0	14.7	16.0	44.34	43.5	6.67	18.49	2.06	0.88	14.76
6923.000	0.0	0.78	14.7	8.0	0.41	2765.0	0.0	0.0	14.7	16.0	44.34	43.5	6.67	18.73	2.06	0.88	14.78
6985.000	0.0	0.78	14.81	8.0	0.4	2762.0	0.0	0.0	14.7	16.0	43.98	43.5	6.67	18.18	2.06	0.88	14.82
7046.000	0.0	0.78	14.81	8.0	0.39	2788.0	0.0	0.0	14.7	16.0	44.34	43.5	6.67	18.33	2.04	0.88	14.84
7107.000	0.0	0.78	14.7	8.0	0.4	2788.0	0.0	0.0	14.7	16.0	44.34	43.5	6.67	18.33	2.06	0.88	14.82
7169.000	-0.78	0.78	14.59	8.0	0.39	2778.0	0.0	0.0	14.7	16.0	44.34	43.5	6.67	18.57	2.06	0.88	14.8
7231.000	-0.78	0.78	14.59	8.0	0.4	2778.0	0.0	0.0	14.7	16.0	44.34	43.5	6.67	18.49	2.06	0.88	14.76
7294.000	0.0	0.78	14.7	8.0	0.39	2795.0	0.0	0.0	14.7	16.0	43.98	43.5	6.67	18.65	2.06	0.88	14.7
7355.000	0.0	0.78	14.7	8.0	0.4	2821.0	0.0	0.0	14.7	16.0	43.98	43.5	6.67	18.49	2.06	0.88	14.66
